NODE          UX          UY          UZ          X          Y          Z
     6581        0.3191235836401290        0.0000000284552080        0.1111324421352807     3107.0954151000000820        0.0000000000000000     1111.7365161900002022
     6582        0.3191868608395182        0.0082094093021944        0.1111547877216930     3106.9376774000002115       10.0244930999999990     1111.6800767400000041
     6583        0.3193763448296653        0.0164371617071730        0.1112217050451458     3106.4646404499994787       20.0377901200000039     1111.5108214100000623
     6584        0.3196910063616870        0.0247016532726193        0.1113328477619694     3105.6768325800003367       30.0287074899999986     1111.2289392499999394
     6585        0.3201290944263795        0.0330212396139129        0.1114876261875729     3104.5751336800008175       39.9860866099999939     1110.8347450799999478
     6586        0.3206880841647654        0.0414142476623600        0.1116851890928085     3103.1607742000001053       49.8988063700000026     1110.3286791700002141
     6587        0.3213646060785858        0.0498989462241603        0.1119243989653970     3101.4353337900006409       59.7557955300000074     1109.7113067200000387
     6588        0.3221543589110820        0.0584935001268601        0.1122038015987709     3099.4007395700004963       69.5460450800000132     1108.9833172599999216
     6589        0.3230520090675522        0.0672159046346447        0.1125215910171910     3097.0592639000001327       79.2586205600000113     1108.1455238700000336
     6590        0.3240510798715291        0.0760838970647354        0.1128755709034180     3094.4135219200002211       88.8826742699999954     1107.1988622499998201
     6591        0.3251438344179636        0.0851148433106070        0.1132631138832496     3091.4664685799998551       98.4074573500000014     1106.1443897099998139
     6592        0.3263211564271586        0.0943255975973121        0.1136811202076667     3088.2213953700002094      107.8223318499999692     1104.9832839499999864
     6593        0.3275724336163514        0.1037323343014176        0.1141259774581840     3084.6819266200000129      117.1167825499999822     1103.7168417800003226
     6594        0.3288854483477063        0.1133503516243072        0.1145935229437398     3080.8520154700004241      126.2804287299999970     1102.3464776600001187
     6595        0.3302462807292856        0.1231938476744682        0.1150790106340973     3076.7359394400000383      135.3030357599999718     1100.8737221099997896
     6596        0.3316392289336156        0.1332756701749868        0.1155770843119378     3072.3382956599998579      144.1745265599999755     1099.3002199999998538
     6597        0.3330467521255998        0.1436070421376440        0.1160817588577662     3067.6639957399997911      152.8849927800000046     1097.6277287499999602
     6598        0.3344494403833940        0.1541972665571796        0.1165864111943759     3062.7182602699999734      161.4247059500000034     1095.8581162999998924
     6599        0.3358260165505616        0.1650534139771912        0.1170837826595737     3057.5066130199998042      169.7841283000000203     1093.9933590900000127
     6600        0.3371533738887810        0.1761799978425694        0.1175659941426014     3052.0348747199996069      177.9539234199999953     1092.0355398300000616
     6601        0.3384066533500655        0.1875786430407818        0.1180245753169458     3046.3091566200005218      185.9249666899999909     1089.9868451300001198
     6602        0.3395593632658596        0.1992477539709885        0.1184505089716620     3040.3358536100004130      193.6883554700000047     1087.8495631400003276
     6603        0.3405835437903177        0.2111821889841982        0.1188342911972592     3034.1216371000000436      201.2354190400000107     1085.6260809200000494
     6604        0.3414499773679346        0.2233729484656564        0.1191660078815474     3027.6734475900002508      208.5577283000000364     1083.3188818200001151
     6605        0.3421284458000138        0.2358068846603644        0.1194354276677954     3020.9984868800002005      215.6471051599999669     1080.9305426900000384
     6606        0.3425880331226794        0.2484664408862481        0.1196321110536551     3014.1042100499998924      222.4956316899999820     1078.4637309899999309
     6607        0.3427974726750485        0.2613294283838117        0.1197455350225209     3006.9983171300004869      229.0956589599999802     1075.9212018499999886
     6608        0.3427255356057831        0.2743688489256427        0.1197652321648219     2999.6887444999997570      235.4398155799999870     1073.3057949500000632
     6609        0.3423414567052084        0.2875527706579727        0.1196809427928734     2992.1836560199999440      241.5210159400000123     1070.6204313499997625
     6610        0.3416153926056389        0.3008442645615825        0.1194827782341808     2984.4914339100005236      247.3324681000000282     1067.8681102699997609
     6611        0.3405189060935740        0.3142014079940460        0.1191613930052493     2976.6206694099992092      252.8676814300000046     1065.0519057000001339
     6612        0.3390254693708636        0.3275773613023237        0.1187081632952208     2968.5801531500001147      258.1204737799999975     1062.1749629799999184
     6613        0.3371109780258456        0.3409205215603386        0.1181153687445825     2960.3788653799997519      263.0849784599999452     1059.2404952899998989
     6614        0.3347542668304102        0.3541747576140376        0.1173763743333812     2952.0259658700001637      267.7556507599999804     1056.2517800600001010
     6615        0.3319376177183141        0.3672797277509542        0.1164858088701377     2943.5307837700001983      272.1272741200000382     1053.2121553000001768
     6616        0.3286472497035537        0.3801712809827741        0.1154397364193601     2934.9028070899998966      276.1949660000000222     1050.1250158800000918
     6617        0.3248737805400723        0.3927819404709324        0.1142358169682310     2926.1516722000005757      279.9541833100000190     1046.9938097500000822
     6618        0.3206126493838837        0.4050414666358546        0.1128734524973361     2917.2871529900003225      283.4007274799999436     1043.8220340599998508
     6619        0.3158644903280786        0.4168774949339937        0.1113539148050259     2908.3191500000007181      286.5307491599999707     1040.6132312799998090
     6620        0.3106354467397660        0.4282162422835576        0.1096804514884427     2899.2576793499997621      289.3407525200000237     1037.3709852399999818
     6621        0.3049374171511416        0.4389832740715244        0.1078583667734552     2890.1128615499997068      291.8275991300000101     1034.0989171100000021
     6622        0.2987882242885377        0.4491043218237960        0.1058950741951240     2880.8949101900002461      293.9885115099999098     1030.8006813700001203
     6623        0.2922116999596869        0.4585061407581034        0.1038001185517969     2871.6141205500002798      295.8210761999999363     1027.4799617400003626
