ELEM          N11          N22          N12          M11          M22          M12          Q13          Q23
    14665     1392.9805493419125924      881.5421268352062043        4.1622759840953023      180.7498177652453251      623.2519705239852783        1.1916664352714772       -0.0339624604610174     -119.3390718513584545
    14666     1392.8439927191591323      881.3330021044125715       12.4854724046040229      180.5641394800638864      622.5801051775889619        3.6181755279593428       -0.0971557712683643     -119.3721268321558711
    14667     1392.5707933916655747      880.9154227203875962       20.8201035683358384      180.2257438682900101      621.2179836703033970        6.0204666777834994       -0.1598797013202300     -119.4401821075429382
    14668     1392.1620719183174515      880.2918304234868856       29.1736252959123235      179.7359229564451653      619.1712266077878439        8.3909365090482595       -0.2222476812832274     -119.5416700027639649
    14669     1391.6195688297248125      879.4657547718007891       37.5532538569341057      179.0941673125118996      616.4455942042800416       10.7208506803309902       -0.2841804186050935     -119.6761849393349166
    14670     1390.9456066027642009      878.4418880869965278       45.9659145414094752      178.2996329900722685      613.0459680165910186       12.9997326270348168       -0.3455173515228326     -119.8434543294599735
    14671     1390.1430759845852663      877.2260998842845083       54.4181462613409366      177.3519676479093050      608.9772633461527676       15.2163344095912763       -0.4060700187667791     -120.0430972708590076
    14672     1389.2154365361839155      875.8254677981910845       62.9160111493351337      176.2514796569892042      604.2450023741404266       17.3591845994730960       -0.4656463267564349     -120.2745997381799441
    14673     1388.1667147334521815      874.2482969471559500       71.4650077089085300      174.9990132101902418      598.8556270674813504       19.4167939941410452       -0.5240624290216243     -120.5373278599971059
    14674     1387.0015066726957684      872.5041521851638890       80.0699827490090996      173.5958218832690818      592.8166770743405323       21.3777383188264167       -0.5811314447455251     -120.8305398047393027
    14675     1385.7249755809480121      870.6038810470024600       88.7350478196917010      172.0434621844572121      586.1369004217051497       23.2306921485521372       -0.6366760774494582     -121.1533913192389775
    14676     1384.3428517007830578      868.5596370017146910       97.4634937085585875      170.3437141705928752      578.8263348844067195       24.9644711880968373       -0.6905135900472148     -121.5049382048050290
    14677     1382.8614265409501058      866.3849142401179506      106.2577111356261952      168.4985579175549901      570.8963905718657088       26.5680718650654626       -0.7424625457853228     -121.8841380539496129
    14678     1381.2875470810747629      864.0945593659408814      115.1191089913083943      166.5101233235147902      562.3599233724095257       28.0307290162081131       -0.7923426865323203     -122.2898498607326871
    14679     1379.6286078887189888      861.7048024189489297      124.0480416032329600      164.3806674053398638      553.2313054398771328       29.3419784735679912       -0.8399714853568752     -122.7208359681956011
    14680     1377.8925384683498123      859.2332704175370282      133.0437330781189473      162.1125574398979552      543.5265005368178208       30.4917373995135677       -0.8851677864132644     -123.1757623562103987
    14681     1376.0877903134376083      856.6990021615777096      142.1042130041132623      159.7082723721534876      533.2631421172889077       31.4703887979977992       -0.9277461428576900     -123.6531998797310621
    14682     1374.2233198642950356      854.1224555712390156      151.2262464678813956      157.1703932621699096      522.4605936890275188       32.2688790168797652       -0.9675281567426102     -124.1516279797727123
    14683     1372.3085644562959260      851.5255075658409396      160.4052850257087925      154.5015984315368769      511.1400118637886862       32.8788207644341810       -1.0043313407795011     -124.6694362662955058
    14684     1370.3534216033358462      848.9314457636176030      169.6354044761550313      151.7046766098924309      499.3243965332693506       33.2926019110331879       -1.0379810101472138     -125.2049297364277720
    14685     1368.3682146363569245      846.3649501584790187      178.9092732821930838      148.7825272921800206      487.0386269212222032       33.5035015385663826       -1.0683034447583333     -125.7563331537392628
    14686     1366.3636635690540970      843.8520677007965105      188.2181074446554874      145.7381824875217262      474.3094952221975973       33.5058089762152918       -1.0951325740013940     -126.3217970987517162
    14687     1364.3508455399721697      841.4201644276433854      197.5516464118348665      142.5748237369477920      461.1657096493947847       33.2949418050297368       -1.1183086372852098     -126.8994052814479403
    14688     1362.3411498244699942      839.0978776529760808      206.8981416574961258      139.2957979705329308      447.6378870418915312       32.8675659766483079       -1.1376833131815585     -127.4871829774507574
    14689     1360.3462353067509412      836.9150421365339980      216.2443424307288637      135.9046451245865228      433.7585234351472536       32.2217131860196275       -1.1531175239694633     -128.0831060679134339
    14690     1358.3779717887634888      834.9026068742451798      225.5755122549954876      132.4051318471945251      419.5619455129889275       31.3568873144670874       -1.1644865380866709     -128.6851121417975889
    14691     1356.4483908308973241      833.0925320227257771      234.8754394979396523      128.8012806204199023      405.0842319794351170       30.2741699427568847       -1.1716809358724698     -129.2911123141820440
    14692     1354.5696173839003222      831.5176756159543174      244.1264764726335557      125.0974059458214924      390.3631180758616210       28.9763109222943172       -1.1746087546363215     -129.8990037448969019
    14693     1352.7538122419646243      830.2116491381821106      253.3095780469860756      121.2981520617063325      375.4378673059536595       27.4678067138851247       -1.1731981314362592     -130.5066835766503459
    14694     1351.0130960263998077      829.2086704057670659      262.4043686926798955      117.4085164687546694      360.3491133428544799       25.7549646088666009       -1.1674017676999426     -131.1120645870088310
    14695     1349.3594817216485353      828.5433859978977580      271.3892126596816752      113.4338996414223857      345.1386840195995092       23.8459457352335562       -1.1571910931486573     -131.7130901789616075
    14696     1347.8047968129617402      828.2506854120618982      280.2413069206957630      109.3801323522943676      329.8493914202348378       21.7507905780612987       -1.1425712572770523     -132.3077512430734259
    14697     1346.3606091848250799      828.3654888237595060      288.9367794657387662      105.2534899763263638      314.5247913198785454       19.4814202127911358       -1.1235719158229429     -132.8941025068502313
    14698     1345.0381431735429487      828.9225258195060633      297.4508143969899265      101.0607456978086702      299.2089277442022421       17.0516144316353007       -1.1002513303420249     -133.4702807216989129
    14699     1343.8482040928213337      829.9560940919614040      305.7577784080999663       96.8091783325901361      283.9460469507539528       14.4769630090167425       -1.0727038158719995     -134.0345217699291425
