NODE          UX          UY          UZ          X          Y          Z
     7145        0.3156234465271825        0.0000000114546633        0.1222752468625774     3073.0092846999996254        0.0000000000000000     1202.7526496000000407
     7146        0.3156885485010337        0.0082047078991123        0.1223006061562288     3072.8532774500004052       10.0244930999999990     1202.6915895399999954
     7147        0.3158835302618975        0.0164281378924295        0.1223765576473090     3072.3854299099998570       20.0377901200000039     1202.5084775400000581
     7148        0.3162074161571034        0.0246890363707832        0.1225027282317959     3071.6062646299997141       30.0287074899999986     1202.2035181300000204
     7149        0.3166585435248681        0.0330061366750355        0.1226784818803931     3070.5166518199998791       39.9860866099999939     1201.7770519000002878
     7150        0.3172345086552981        0.0413981586518952        0.1229028986676203     3069.1178084499997567       49.8988063700000026     1201.2295551500003512
     7151        0.3179320937590940        0.0498837836382627        0.1231747464418713     3067.4112968400008867       59.7557955300000074     1200.5616393899999821
     7152        0.3187471768139873        0.0584816124684639        0.1234924458452631     3065.3990229600003659       69.5460450800000132     1199.7740505699998721
     7153        0.3196746273813483        0.0672101030366653        0.1238540299318552     3063.0832342500002596       79.2586205600000113     1198.8676683400001366
     7154        0.3207081915935542        0.0760874842582720        0.1242570995858975     3060.4665171599999667       88.8826742699999954     1197.8435050200000660
     7155        0.3218403703961938        0.0851316440511678        0.1246987763675292     3057.5517942300007235       98.4074573500000014     1196.7027044500000557
     7156        0.3230622951583399        0.0943599894757655        0.1251756543859797     3054.3423208300005172      107.8223318499999692     1195.4465407700001833
     7157        0.3243636053894832        0.1037892778098919        0.1256837530347748     3050.8416815199998382      117.1167825499999822     1194.0764169599999605
     7158        0.3257323335156236        0.1134354183009892        0.1262184725313608     3047.0537860900003579      126.2804287299999970     1192.5938632699999289
     7159        0.3271548017021141        0.1233132450524313        0.1267745542115614     3042.9828651299994817      135.3030357599999718     1191.0005355099999633
     7160        0.3286155359572955        0.1334362622743675        0.1273460476141557     3038.6334653300000355      144.1745265599999755     1189.2982132499998897
     7161        0.3300972025135414        0.1438163640870071        0.1279262862848273     3034.0104444300000068      152.8849927800000046     1187.4887977400003365
     7162        0.3315805714816295        0.1544635320917624        0.1285078742891577     3029.1189657399995667      161.4247059500000034     1185.5743098899997676
     7163        0.3330445124649984        0.1653855144939069        0.1290826852024703     3023.9644924199997149      169.7841283000000203     1183.5568879200002357
     7164        0.3344660264151896        0.1765874917071873        0.1296418752909019     3018.5527813799999421      177.9539234199999953     1181.4387850500002060
     7165        0.3358203174202285        0.1880717341788534        0.1301759122818262     3012.8898767800001224      185.9249666899999909     1179.2223669099998915
     7166        0.3370809075007789        0.1998372582996754        0.1306746209339707     3006.9821033900002476      193.6883554700000047     1176.9101089800001319
     7167        0.3382197969660402        0.2118794882281932        0.1311272463766454     3000.8360594300002049      201.2354190400000107     1174.5045937400002458
     7168        0.3392076715827834        0.2241899303858861        0.1315225357114775     2994.4586092399999870      208.5577283000000364     1172.0085078500001146
     7169        0.3400141572456866        0.2367558690230883        0.1318488381125342     2987.8568756300001041      215.6471051599999669     1169.4246391300000596
     7170        0.3406081216882719        0.2495600911742827        0.1320942232375014     2981.0382318900001337      222.4956316899999820     1166.7558734100002766
     7171        0.3409580215203545        0.2625806489610787        0.1322466172715371     2974.0102935800005071      229.0956589599999802     1164.0051913800002694
     7172        0.3410322919847645        0.2757906679716675        0.1322939555420712     2966.7809099999999489      235.4398155799999870     1161.1756651900002453
     7173        0.3407997754862477        0.2891582093076275        0.1322243501667306     2959.3581554600000345      241.5210159400000123     1158.2704550600001312
     7174        0.3402301838844788        0.3026461932442575        0.1320262707483875     2951.7503202300003977      247.3324681000000282     1155.2928057500000705
     7175        0.3392945883391909        0.3162123910267624        0.1316887356609309     2943.9659013000000414      252.8676814300000046     1152.2460429099999146
     7176        0.3379659295647829        0.3298094912511645        0.1312015111326466     2936.0135928500008049      258.1204737799999975     1149.1335693800001536
     7177        0.3362195402232837        0.3433852451247890        0.1305553148540501     2927.9022766200000660      263.0849784599999452     1145.9588614000003872
     7178        0.3340336704457955        0.3568826952234683        0.1297420205885903     2919.6410119000001941      267.7556507599999804     1142.7254647200002182
     7179        0.3313900067772114        0.3702404893272517        0.1287548599553238     2911.2390254799997820      272.1272741200000382     1139.4369906200001878
     7180        0.3282741741921666        0.3833932804290857        0.1275886173419872     2902.7057012999998733      276.1949660000000222     1136.0971119200000885
     7181        0.3246762106373853        0.3962722119532250        0.1262398137883594     2894.0505700000003344      279.9541833100000190     1132.7095588300001054
     7182        0.3205910033892975        0.4088054856495379        0.1247068756626751     2885.2832982499999162      283.4007274799999436     1129.2781148099998063
     7183        0.3160186766334607        0.4209190074491390        0.1229902839668864     2876.4136779900004512      286.5307491599999707     1125.8066123600001447
     7184        0.3109649199943614        0.4325371054090821        0.1210927002487989     2867.4516154500001903      289.3407525200000237     1122.2989286899999115
     7185        0.3054412485082242        0.4435833114132964        0.1190190654162172     2858.4071201100000508      291.8275991300000101     1118.7589814500001921
     7186        0.2994651852151019        0.4539811970073527        0.1167766679809119     2849.2902935100000832      293.9885115099999098     1115.1907243099997231
     7187        0.2930603587984487        0.4636552522451155        0.1143751787977901     2840.1113180000006651      295.8210761999999363     1111.5981425399997988
     7188        0.2862565098898011        0.4725317948333071        0.1118266498164960     2830.8804453099996863      297.3232464499999423     1107.9852486099998714
     7189        0.2790894013640128        0.4805398955051461        0.1091454750083557     2821.6079851599993162      298.4933445299999448     1104.3560776700001043
     7190        0.2716006294122343        0.4876123052216214        0.1063483122584377     2812.3042937000000165      299.3300635900000088     1100.7146830200001659
     7191        0.2638373343167395        0.4936863684426062        0.1034539658225901     2802.9797619700002542      299.8324691200000416     1097.0651316500000121
     7192        0.2558518114992501        0.4987049068682486        0.1004832295896235     2793.6448042799997893      300.0000000000000000     1093.4114996400001019
     7193        0.2477010256537558        0.5026170577678695        0.0974586923019973     2784.3098465900002338      299.8324691200000416     1089.7578676300001916
     7194        0.2394460326236430        0.5053790514093464        0.0944045065868450     2774.9853148500005773      299.3300635900000088     1086.1083162499996888
     7195        0.2311513158038766        0.5069549127201575        0.0913461245008535     2765.6816233899999133      298.4933445299999448     1082.4669216100000995
     7196        0.2228840455003676        0.5073170733514507        0.0883100029277841     2756.4091632400004528      297.3232464499999423     1078.8377506600002107
     7197        0.2147132717796710        0.5064468816083971        0.0853232830156685     2747.1782905499999288      295.8210761999999363     1075.2248567300000559
     7198        0.2067090625769897        0.5043349993123993        0.0824134482983548     2737.9993150400005106      293.9885115099999098     1071.6322749699997985
     7199        0.1989416003233628        0.5009816764582956        0.0796079667570665     2728.8824884399996336      291.8275991300000101     1068.0640178199998900
     7200        0.1914802515427715        0.4963968969329945        0.0769339225339166     2719.8379931000004035      289.3407525200000237     1064.5240705799999432
     7201        0.1843926244138847        0.4906003902471856        0.0744176432227823     2710.8759305600005973      286.5307491599999707     1061.0163869200000590
     7202        0.1777436300996302        0.4836215072027897        0.0720843289819442     2702.0063103000002229      283.4007274799999436     1057.5448844600000484
     7203        0.1715945635226752        0.4754989598375318        0.0699576896700276     2693.2390385600001537      279.9541833100000190     1054.1134404499996435
     7204        0.1660022192569164        0.4662804279312250        0.0680595961860139     2684.5839072600001600      276.1949660000000222     1050.7258873600003426
     7205        0.1610180577492325        0.4560220374917917        0.0664097520325572     2676.0505830800002514      272.1272741200000382     1047.3860086499998943
     7206        0.1566874361094613        0.4447877185861721        0.0650253907229291     2667.6485966499999449      267.7556507599999804     1044.0975345599999855
     7207        0.1530489167669341        0.4326484520808885        0.0639210042863083     2659.3873319400004220      263.0849784599999452     1040.8641378699996949
     7208        0.1501336657997274        0.4196814169084919        0.0631081075350521     2651.2760156999997889      258.1204737799999975     1037.6894298999998227
     7209        0.1479649512272137        0.4059690514874627        0.0625950421638969     2643.3237072600004467      252.8676814300000046     1034.5769563700000617
     7210        0.1465577496417038        0.3915980436180617        0.0623868239838429     2635.5392883199997414      247.3324681000000282     1031.5301935200000116
     7211        0.1459184677703961        0.3766582651727302        0.0624850358987804     2627.9314530900005593      241.5210159400000123     1028.5525442099997235
     7212        0.1460447832962031        0.3612416681400342        0.0628877683398111     2620.5086985499997354      235.4398155799999870     1025.6473340899997311
     7213        0.1469256073759089        0.3454411592242211        0.0635896081085714     2613.2793149800004358      229.0956589599999802     1022.8178078999999343
     7214        0.1485411690293139        0.3293494703517887        0.0645816757068126     2606.2513766600004601      222.4956316899999820     1020.0671258699998134
     7215        0.1508632196425186        0.3130580422525163        0.0658517104489918     2599.4327329200004897      215.6471051599999669     1017.3983601500000304
     7216        0.1538553537301238        0.2966559374714263        0.0673842018270375     2592.8309993100001520      208.5577283000000364     1014.8144914199999675
     7217        0.1574734404317435        0.2802287987415514        0.0691605649420691     2586.4535491199999342      201.2354190400000107     1012.3184055300000637
     7218        0.1616661583539500        0.2638578674013924        0.0711593570642509     2580.3075051599998915      193.6883554700000047     1009.9128902899999503
     7219        0.1663756250926360        0.2476190749651689        0.0733565318827080     2574.3997317700004714      185.9249666899999909     1007.6006323600000769
     7220        0.1715381113193450        0.2315822199898980        0.0757257274331180     2568.7368271799996364      177.9539234199999953     1005.3842142299999978
     7221        0.1770848284169653        0.2158102402689719        0.0782385833150328     2563.3251161300008789      169.7841283000000203     1003.2661113499999601
