ELEM          N11          N22          N12          M11          M22          M12          Q13          Q23
     9025     2888.0416690981155625     1225.1124829178220352        0.4533175681354020     -248.5034766448775372      -70.5930135794915259        0.2926220218547475       -0.0051198799668252        0.0884795886614801
     9026     2888.1748209195920936     1225.3107175651903162        1.3611400784553742     -248.6432879677445271      -70.5628638925038558        0.8799992122212248       -0.0147328017147104        0.0891125087308829
     9027     2888.4408377770196239     1225.7061555609404877        2.2720806420233601     -248.9104630949218517      -70.4986863982796876        1.4744742652123808       -0.0224550178946385        0.0903704487493047
     9028     2888.8391463784532789     1226.2966933017728479        3.1882412328537773     -249.2802118865756711      -70.3927680899519146        2.0806921704209733       -0.0270553217977299        0.0922361273513378
     9029     2889.3688884892872011     1227.0791190853808530        4.1117384220067690     -249.7157254737940093      -70.2336765870163617        2.7031637849123875       -0.0273362333304664        0.0946842748494475
     9030     2890.0289227265052432     1228.0490473098213897        5.0447223787065205     -250.1685274350970758      -70.0063918582441147        3.3462158846454200       -0.0221408567682268        0.0976817297458102
     9031     2890.8178271807437341     1229.2008335099394571        5.9893876281648488     -250.5789902669766889      -69.6924969391425293        4.0139379536359812       -0.0103790819437400        0.1011862311138079
     9032     2891.7339030500156696     1230.5274723379982333        6.9479673598783105     -250.8770181579639029      -69.2704271032473571        4.7101244784690595        0.0089637785253887        0.1051469578761982
     9033     2892.7751790200745745     1232.0204817049939265        7.9227511677362852     -250.9828504941579013      -68.7157622602883293        5.4382224345197621        0.0368111162949025        0.1095048664435070
     9034     2893.9394167422042301     1233.6697759924627462        8.9160771484163082     -250.8079446823858234      -68.0015490190394303        6.2012770737441745        0.0739938494670907        0.1141924807761865
     9035     2895.2241173457764489     1235.4635325353408462        9.9303427970422291     -250.2560455564957920      -67.0986842361303388        7.0018773224739697        0.1212131759856799        0.1191342714480572
     9036     2896.6265295420889743     1237.3880550766214128       10.9679949154166358     -249.2243823056724068      -65.9763418231859760        7.8421020659862499        0.1790531217682276        0.1242459263805590
     9037     2898.1436585813989950     1239.4276391409680400       12.0315355001809685     -247.6049147946437188      -64.6024162369321857        8.7234620122232016        0.2479557574844115        0.1294353752076191
     9038     2899.7722771442213343     1241.5644435986846474       13.1235065679519405     -245.2857741891893966      -62.9440276909008389        9.6468527412496954        0.3282081953485674        0.1346027651440098
     9039     2901.5089376686451033     1243.7783737838558409       14.2464885467381634     -242.1528127056985795      -60.9680600109654733       10.6124958710462280        0.4199336825205802        0.1396406176455794
     9040     2903.3499861719365072     1246.0469808984512383       15.4030842930816654     -238.0911916561694852      -58.6417088141270142       11.6198951702609072        0.5230919263577536        0.1444349963201117
     9041     2905.2915776478348562     1248.3453830292928615       16.5959117109912313     -232.9870893041961608      -55.9330634923016987       12.6677857474287681        0.6374555953122089        0.1488650631411252
     9042     2907.3296936353372075     1250.6462122165992241       17.8275746194269331     -226.7295222295460917      -52.8117189554927791       13.7540909623757983        0.7626114911906614        0.1528045559864785
     9043     2909.4601607766217057     1252.9195930108551238       19.1006532800859858     -219.2121593975148244      -49.2493798690663880       14.8758843351331613        0.8979615660165546        0.1561225019382269
     9044     2911.6786713038723065     1255.1331564554907345       20.4176780856291664     -210.3352367483466878      -45.2204884814334491       16.0293538648147340        1.0427024459795589        0.1586840654104409
     9045     2913.9808050426518093     1257.2520935087950420       21.7810963039372076     -200.0074570467004378      -40.7028381385491684       17.2097767867876961        1.1958491969359599        0.1603519774278909
     9046     2916.3620522060141411     1259.2392520210732982       23.1932536329644527     -188.1478622272793473      -35.6781689538677256       18.4114964416479374        1.3562191924806304        0.1609871333175301
     9047     2918.8178379652626973     1261.0552791990235164       24.6563537093101068     -174.6877667032777026      -30.1327716716702980       19.6279093249649605        1.5224368021431227        0.1604508702013375
     9048     2921.3435472452210888     1262.6588125838800352       26.1724286291534618     -159.5725499496275006      -24.0580359847435830       20.8514653842831414        1.6929580618686659        0.1586063851307635
     9049     2923.9345504217440066     1264.0067201746967385       27.7432982401284178     -142.7633868017874192      -17.4509667511408679       22.0736725623226455        1.8660606762466641        0.1553202219718515
     9050     2926.5862291278767771     1265.0543905191807426       29.3705321036591265     -124.2388837752441759      -10.3146572112032118       23.2851183033541247        2.0398735265178258        0.1504648470320367
     9051     2929.2940017127984902     1265.7560720090114046       31.0554111657056211     -103.9965393566767489       -2.6586953838366298       24.4755006441339660        2.2123850782357728        0.1439196555763993
