ELEM          N11          N22          N12          M11          M22          M12          Q13          Q23
     6581     2887.0361851244060745     1233.9276026853049189       -0.2323734921961383     -257.1944177206537461      -73.6817564234775091       -0.1518183651799778       -0.0084863378934531       -0.0461710179885882
     6582     2887.1717351345664611     1234.1417968315570306       -0.6975169671428960     -257.4010164678397814      -73.6710952181167613       -0.4570803018750532       -0.0247795547735857       -0.0465448841289041
     6583     2887.4425435773455320     1234.5692226953433419       -1.1643049934285123     -257.8008730829760680      -73.6455467328371469       -0.7664379330483948       -0.0390450918031926       -0.0472865022371607
     6584     2887.8480280883077285     1235.2079398800888157       -1.6338422201147129     -258.3674797158864749      -73.5967197942118219       -1.0825712987022313       -0.0499596294431850       -0.0483851975158522
     6585     2888.3873161476444693     1236.0549742599598630       -2.1072527418015028     -259.0614065132208452      -73.5121527039184457       -1.4080881877175992       -0.0562261733241819       -0.0498248800448857
     6586     2889.0592463881780532     1237.1062434885534458       -2.5856726660570559     -259.8306638156068402      -73.3754505357887865       -1.7454968305285146       -0.0565986289639630       -0.0515839606280563
     6587     2889.8623706655939714     1238.3564605358569679       -3.0702701301491011     -260.6112789593348680      -73.1664981220462778       -2.0971723894180725       -0.0498992108752024       -0.0536354467810290
     6588     2890.7949566100696757     1239.7990176233977309       -3.5622371845715604     -261.3279584946471914      -72.8617074962605784       -2.4653292929885393       -0.0350200488990194       -0.0559471606447536
     6589     2891.8549909939019926     1241.4258537176599475       -4.0627978659327830     -261.8948556731929784      -72.4343028964658515       -2.8519911931963322       -0.0109446415696239       -0.0584818163423297
     6590     2893.0401840508561691     1243.2273088889587598       -4.5732144461424626     -262.2165261228524287      -71.8546713527623524       -3.2589600812125727        0.0232365381731901       -0.0611971107125635
     6591     2894.3479749583948433     1245.1919695567605686       -5.0947768979669492     -262.1890056986339914      -71.0907558841963692       -3.6877868399203395        0.0683157678087481       -0.0640454895931416
     6592     2895.7755383376656937     1247.3065091441903860       -5.6288157324095733     -261.7009972574487620      -70.1084857252762959       -4.1397379456976688        0.1249556940674240       -0.0669749412744273
     6593     2897.3197922220460896     1249.5555287285133090       -6.1766937827233086     -260.6351979662576923      -68.8722535115916799       -4.6157673483542716        0.1936732444385958       -0.0699285252010247
     6594     2898.9774074285387542     1251.9214028513206358       -6.7398064611289019     -258.8697521248077464      -67.3454327478214054       -5.1164825906139146        0.2748303609852771       -0.0728454045200217
     6595     2900.7448187678623981     1254.3841356686737072       -7.3195701457121309     -256.2798468175619746      -65.4909394164731111       -5.6421213496314522        0.3686141143821760       -0.0756611051809660
     6596     2902.6182375963767299     1256.9212330718610247       -7.9174296242205191     -252.7393707207024818      -63.2718121393857018       -6.1925176950495375        0.4750446051213376       -0.0783072834666893
     6597     2904.5936663984894039     1259.5075958614731917       -8.5348349689690437     -248.1226902849616636      -60.6518259546444369       -6.7670784143386502        0.5939422342904093       -0.0807125536500658
     6598     2906.6669151790943033     1262.1154397950278963       -9.1732451296998256     -242.3065536971025722      -57.5961413320781048       -7.3647537170095214        0.7249367394929309       -0.0828028264189261
     6599     2908.8336196223463048     1264.7142473109875027       -9.8341109497818522     -235.1720249874060755      -54.0719571385550353       -7.9840151657828464        0.8674521965016742       -0.0845023171485449
     6600     2911.0892611418048546     1267.2707561218128376      -10.5188570841102642     -226.6064781528189087      -50.0491752591497061       -8.6228376023291720        1.0207100885377529       -0.0857340186722208
     6601     2913.4291883083824359     1269.7489893668423520      -11.2288818787127695     -216.5056170912471316      -45.5010638173166626       -9.2786792044571378        1.1837222634228000       -0.0864203097794545
     6602     2915.8486403172860264     1272.1103307636535646      -11.9655265975251748     -204.7755113938615068      -40.4049162077440087       -9.9484696450099523        1.3552960440530184       -0.0864838415965202
     6603     2918.3427717338549883     1274.3136488097825350      -12.7300626815183389     -191.3346661222326475      -34.7427099213855399      -10.6286011626720782        1.5340241467374289       -0.0858486303194867
     6604     2920.9066780975199435     1276.3154724492992500      -13.5236783940060548     -176.1159772283949678      -28.5017166272164104      -11.3149253698490000        1.7183173473158448       -0.0844407040917366
