NODE          UX          UY          UZ          X          Y          Z
      189        0.0658656856914809        0.0000000250685139        0.0075770621922210     3299.8409695700001976        0.0000000000000000       32.3971538100000060
      190        0.0658353320479267        0.0019683162563249        0.0075755397610577     3299.6734467599999334       10.0244930999999990       32.3955091100000061
      191        0.0657448955410221        0.0039345900092650        0.0075709831054668     3299.1710654399998930       20.0377901200000039       32.3905768300000076
      192        0.0655943340138011        0.0058968337238471        0.0075634152771233     3298.3343867000003229       30.0287074899999986       32.3823624899999984
      193        0.0653836928391407        0.0078530285767731        0.0075528746854965     3297.1643450099995789       39.9860866099999939       32.3708752699999991
      194        0.0651130795175267        0.0098011515458521        0.0075394155976698     3295.6622471499995299       49.8988063700000026       32.3561279799999966
      195        0.0647826498428846        0.0117391752165604        0.0075231077939995     3293.8297707800002172       59.7557955300000074       32.3381371100000052
      196        0.0643926019831218        0.0136650668326105        0.0075040366849555     3291.6689625300000444       69.5460450800000132       32.3169227400000025
      197        0.0639431750036197        0.0155767873200462        0.0074823031952794     3289.1822357599994575       79.2586205600000113       32.2925085800000105
      198        0.0634346487536540        0.0174722902812299        0.0074580238419814     3286.3723678300007123       88.8826742699999954       32.2649218800000028
      199        0.0628673450502202        0.0193495211981467        0.0074313307539683     3283.2424969799999417       98.4074573500000014       32.2341934499999994
      200        0.0622416292002864        0.0212064167672928        0.0074023714227950     3279.7961189100001320      107.8223318499999692       32.2003576300000063
      201        0.0615579118479085        0.0230409043748934        0.0073713089059508     3276.0370827599999757      117.1167825499999822       32.1634521900000081
      202        0.0608166515067070        0.0248509019405364        0.0073383214928048     3271.9695869000001949      126.2804287299999970       32.1235183600000127
      203        0.0600183571166768        0.0266343179556087        0.0073036026044193     3267.5981742100002521      135.3030357599999718       32.0806007400000013
      204        0.0591635910725875        0.0283890519372010        0.0072673605274725     3262.9277270000002318      144.1745265599999755       32.0347472599999961
      205        0.0582529725488485        0.0301129952865985        0.0072298181849339     3257.9634615599998142      152.8849927800000046       31.9860091299999958
      206        0.0572871810699618        0.0318040326366761        0.0071912126305827     3252.7109223500001463      161.4247059500000034       31.9344407900000000
      207        0.0562669602685892        0.0334600436825452        0.0071517946850290     3247.1759757700001501      169.7841283000000203       31.8800998299999954
      208        0.0551931219418128        0.0350789056742315        0.0071118281883246     3241.3648036700001285      177.9539234199999953       31.8230469499999984
      209        0.0540665501490868        0.0366584965129431        0.0070715895365585     3235.2838963700000932      185.9249666899999909       31.7633458699999949
      210        0.0528882053640446        0.0381966984827528        0.0070313666364591     3228.9400454799997533      193.6883554700000047       31.7010632500000007
      211        0.0516591288686740        0.0396914029391260        0.0069914581432059     3222.3403362800008836      201.2354190400000107       31.6362686800000041
      212        0.0503804465698832        0.0411405153860163        0.0069521723387953     3215.4921397800003433      208.5577283000000364       31.5690345099999981
      213        0.0490533730670108        0.0425419616205815        0.0069138258833738     3208.4031045700007780      215.6471051599999669       31.4994358299999959
      214        0.0476792152192630        0.0438936945425296        0.0068767426000488     3201.0811481800001275      222.4956316899999820       31.4275503799999996
      215        0.0462593752733014        0.0451937016397690        0.0068412519017621     3193.5344482999998945      229.0956589599999802       31.3534584500000051
      216        0.0447953534778324        0.0464400131780680        0.0068076872015733     3185.7714336500002901      235.4398155799999870       31.2772427799999981
      217        0.0432887501652655        0.0476307111629000        0.0067763842209566     3177.8007745100003376      241.5210159400000123       31.1989885000000022
      218        0.0417412669526789        0.0487639387051278        0.0067476791183715     3169.6313731000004736      247.3324681000000282       31.1187830200000022
      219        0.0401547070382586        0.0498379097876424        0.0067219063668542     3161.2723536000003151      252.8676814300000046       31.0367159000000008
      220        0.0385309748017756        0.0508509196646735        0.0066993969130885     3152.7330519700003606      258.1204737799999975       30.9528788100000014
      221        0.0368720740686472        0.0518013550958671        0.0066804757433503     3144.0230055100000754      263.0849784599999452       30.8673653800000025
      222        0.0351801054765588        0.0526877048672083        0.0066654596790936     3135.1519422500005021      267.7556507599999804       30.7802711200000019
      223        0.0334572626462437        0.0535085701458199        0.0066546551588674     3126.1297700199997962      272.1272741200000382       30.6916933100000016
      224        0.0317058271244949        0.0542626744048493        0.0066483556850887     3116.9665654499995071      276.1949660000000222       30.6017308699999973
      225        0.0299281622686204        0.0549488730565835        0.0066468395176327     3107.6725626600000396      279.9541833100000190       30.5104842699999992
      226        0.0281267059782727        0.0555661624485390        0.0066503672773004     3098.2581418700001450      283.4007274799999436       30.4180554500000042
      227        0.0263039621572494        0.0561136875940663        0.0066591795258530     3088.7338178000004518      286.5307491599999707       30.3245476099999998
      228        0.0244624914658876        0.0565907495404530        0.0066734945163782     3079.1102278800003660      289.3407525200000237       30.2300652000000021
      229        0.0226049009288098        0.0569968109858029        0.0066935059530604     3069.3981204599999728      291.8275991300000101       30.1347137400000022
      230        0.0207338328755660        0.0573315008823691        0.0067193808197859     3059.6083427199996549      293.9885115099999098       30.0385997399999987
      231        0.0188519531841919        0.0575946173064289        0.0067512574737024     3049.7518285800001649      295.8210761999999363       29.9418305299999972
      232        0.0169619391822803        0.0577861290654588        0.0067892438641929     3039.8395865200004664      297.3232464499999423       29.8445141900000017
      233        0.0150664671979226        0.0579061754428643        0.0068334158712406     3029.8826872499998899      298.4933445299999448       29.7467594200000001
      234        0.0131682000620311        0.0579550642294011        0.0068838159754829     3019.8922513600000457      299.3300635900000088       29.6486754000000019
      235        0.0112697747851166        0.0579332680692491        0.0069404521297584     3009.8794368900007612      299.8324691200000416       29.5503716600000033
      236        0.0093737906088250        0.0578414193094191        0.0070032969009160     2999.8554268800007776      300.0000000000000000       29.4519580100000056
      237        0.0074827975849048        0.0576803028558330        0.0070722869215517     2989.8314168700012488      299.8324691200000416       29.3535443600000008
      238        0.0055992859784094        0.0574508477818944        0.0071473226404385     2979.8186024000001453      299.3300635900000088       29.2552406299999959
      239        0.0037256766228925        0.0571541173197233        0.0072282683875823     2969.8281665100003011      298.4933445299999448       29.1571566000000040
      240        0.0018643124285356        0.0567912978215195        0.0073149527557220     2959.8712672400006340      297.3232464499999423       29.0594018299999988
      241        0.0000174511697710        0.0563636863617207        0.0074071693307912     2949.9590251800000260      295.8210761999999363       28.9620854899999998
      242       -0.0018127402959854        0.0558726777751173        0.0075046777509611     2940.1025110400000813      293.9885115099999098       28.8653162799999947
      243       -0.0036241903096413        0.0553197508348357        0.0076072050239665     2930.3127332900007787      291.8275991300000101       28.7692022799999947
      244       -0.0054149251100450        0.0547064541492895        0.0077144472791219     2920.6006258699999307      289.3407525200000237       28.6738508200000055
      245       -0.0071830699787530        0.0540343921046387        0.0078260717178631     2910.9770359600001939      286.5307491599999707       28.5793684100000043
      246       -0.0089268487633419        0.0533052106420445        0.0079417187598262     2901.4527118800006065      283.4007274799999436       28.4858605799999971
      247       -0.0106445818969865        0.0525205835907569        0.0080610046612818     2892.0382910999996966      279.9541833100000190       28.3934317500000013
      248       -0.0123346830078034        0.0516821997777094        0.0081835241240959     2882.7442883099993196      276.1949660000000222       28.3021851600000041
      249       -0.0139956541631041        0.0507917507929884        0.0083088532037360     2873.5810837300000458      272.1272741200000382       28.2122227199999998
      250       -0.0156260799701166        0.0498509199569319        0.0084365523761729     2864.5589115100001436      267.7556507599999804       28.1236448999999986
      251       -0.0172246207109713        0.0488613725816921        0.0085661695893722     2855.6878482399997665      263.0849784599999452       28.0365506400000015
      252       -0.0187900046408687        0.0478247475743336        0.0086972435184028     2846.9778017899998304      258.1204737799999975       27.9510372199999999
      253       -0.0203210197082269        0.0467426505302168        0.0088293067720228     2838.4385001499999817      252.8676814300000046       27.8672001200000032
      254       -0.0218165050820397        0.0456166488112809        0.0089618891776618     2830.0794806499998231      247.3324681000000282       27.7851330099999956
      255       -0.0232753422691939        0.0444482676117576        0.0090945207301966     2821.9100792400004138      241.5210159400000123       27.7049275200000018
      256       -0.0246964467080343        0.0432389884071304        0.0092267349243600     2813.9394201099999009      235.4398155799999870       27.6266732399999988
      257       -0.0260787594327291        0.0419902484996734        0.0093580713846914     2806.1764054499994927      229.0956589599999802       27.5504575699999990
      258       -0.0274212394800516        0.0407034423962072        0.0094880788646711     2798.6297055800000635      222.4956316899999820       27.4763656400000009
      259       -0.0287228569078580        0.0393799244225208        0.0096163175933350     2791.3077491899998677      215.6471051599999669       27.4044801900000010
      260       -0.0299825869318227        0.0380210128672430        0.0097423617031801     2784.2187139700004082      208.5577283000000364       27.3348815200000068
      261       -0.0311994049172940        0.0366279949766178        0.0098658012523546     2777.3705174800006716      201.2354190400000107       27.2676473399999963
      262       -0.0323722828641294        0.0352021332212649        0.0099862439835215     2770.7708082700000887      193.6883554700000047       27.2028527699999998
      263       -0.0335001868411487        0.0337446719257077        0.0101033168992472     2764.4269573800002036      185.9249666899999909       27.1405701600000029
      264       -0.0345820760345815        0.0322568447234317        0.0102166674011982     2758.3460500900000625      177.9539234199999953       27.0808690699999985
      265       -0.0356169030672707        0.0307398821803976        0.0103259642373131     2752.5348779800001466      169.7841283000000203       27.0238161900000016
      266       -0.0366036155730122        0.0291950194341664        0.0104308981539661     2746.9999314100000447      161.4247059500000034       26.9694752299999969
      267       -0.0375411592359041        0.0276235038267003        0.0105311822113434     2741.7473921900000278      152.8849927800000046       26.9179068900000011
      268       -0.0384284819101983        0.0260266020729493        0.0106265519114716     2736.7831267500000649      144.1745265599999755       26.8691687700000017
      269       -0.0392645388347057        0.0244056068779569        0.0107167649989503     2732.1126795400000447      135.3030357599999718       26.8233152799999992
      270       -0.0400482990729544        0.0227618430076162        0.0108016010692165     2727.7412668500001018      126.2804287299999970       26.7803976599999984
      271       -0.0407787524039192        0.0210966722346431        0.0108808610686380     2723.6737710000002153      117.1167825499999822       26.7404638299999959
      272       -0.0414549171524899        0.0194114975017906        0.0109543664202230     2719.9147348500005137      107.8223318499999692       26.7035583900000013
      273       -0.0420758484259297        0.0177077659309656        0.0110219582620176     2716.4683567700003550       98.4074573500000014       26.6697225699999940
      274       -0.0426406465099218        0.0159869706379771        0.0110834964125739     2713.3384859299999334       88.8826742699999954       26.6389941500000056
      275       -0.0431484654901167        0.0142506514225879        0.0111388583265917     2710.5286179899999297       79.2586205600000113       26.6114074500000051
      276       -0.0435985216154793        0.0125003942394558        0.0111879380443094     2708.0418912199997976       69.5460450800000132       26.5869932799999980
      277       -0.0439901013083060        0.0107378294688995        0.0112306451193126     2705.8810829800004285       59.7557955300000074       26.5657789099999988
      278       -0.0443225684129282        0.0089646290721524        0.0112669035716677     2704.0486066099997515       49.8988063700000026       26.5477880400000004
      279       -0.0445953702022896        0.0071825027013972        0.0112966509760922     2702.5465087499997026       39.9860866099999939       26.5330407500000014
      280       -0.0448080413217178        0.0053931928991806        0.0113198376739954     2701.3764670599998681       30.0287074899999986       26.5215535299999985
      281       -0.0449602026203536        0.0035984695549630        0.0113364260047231     2700.5397883199998432       20.0377901200000039       26.5133391899999999
      282       -0.0450515496603729        0.0018001243881897        0.0113463900340459     2700.0374070000002575       10.0244930999999990       26.5084069099999979
      283       -0.0450818233764080       -0.0000000328242718        0.0113497148842327     2699.8698841899995386        0.0000000000000000       26.5067622099999980
      284       -0.0450511307058512       -0.0018001797217618        0.0113463934256405     2700.0374070000002575      -10.0244930999999990       26.5084069099999979
      285       -0.0449596850012722       -0.0035985112507973        0.0113364289902545     2700.5397883199998432      -20.0377901200000039       26.5133391899999999
      286       -0.0448075448721747       -0.0053932244069494        0.0113198383312745     2701.3764670599998681      -30.0287074899999986       26.5215535299999985
      287       -0.0445949312540182       -0.0071825270329372        0.0112966488127698     2702.5465087499997026      -39.9860866099999939       26.5330407500000014
      288       -0.0443221919624546       -0.0089646476695988        0.0112668986874102     2704.0486066099997515      -49.8988063700000026       26.5477880400000004
      289       -0.0439897814040919       -0.0107378424983489        0.0112306379194795     2705.8810829800004285      -59.7557955300000074       26.5657789099999988
      290       -0.0435982492545300       -0.0125004010521915        0.0111879290304065     2708.0418912199997976      -69.5460450800000132       26.5869932799999980
      291       -0.0431482316724745       -0.0142506509303624        0.0111388480136999     2710.5286179899999297      -79.2586205600000113       26.6114074500000051
      292       -0.0426404433364709       -0.0159869615776395        0.0110834852796178     2713.3384859299999334      -88.8826742699999954       26.6389941500000056
      293       -0.0420756693839041       -0.0177077470351551        0.0110219467341879     2716.4683567700003550      -98.4074573500000014       26.6697225699999940
      294       -0.0414547570698246       -0.0194114676016783        0.0109543548613925     2719.9147348500005137     -107.8223318499999692       26.7035583900000013
      295       -0.0407786072893367       -0.0210966303179046        0.0108808497824299     2723.6737710000002153     -117.1167825499999822       26.7404638299999959
      296       -0.0400481659185511       -0.0227617882429265        0.0108015903025474     2727.7412668500001018     -126.2804287299999970       26.7803976599999984
      297       -0.0392644154329390       -0.0244055386219617        0.0107167549475627     2732.1126795400000447     -135.3030357599999718       26.8233152799999992
      298       -0.0384283666910617       -0.0260265198644409        0.0106265427256172     2736.7831267500000649     -144.1745265599999755       26.8691687700000017
      299       -0.0375410511273028       -0.0276234073723012        0.0105311740014853     2741.7473921900000278     -152.8849927800000046       26.9179068900000011
      300       -0.0366035138923853       -0.0291949085941573        0.0104308909960443     2746.9999314100000447     -161.4247059500000034       26.9694752299999969
      301       -0.0356168074305201       -0.0307397569510915        0.0103259581775000     2752.5348779800001466     -169.7841283000000203       27.0238161900000016
      302       -0.0345819862853218       -0.0322567052210971        0.0102166624601326     2758.3460500900000625     -177.9539234199999953       27.0808690699999985
      303       -0.0335001029994259       -0.0337445183752279        0.0101033130757212     2764.4269573800002036     -185.9249666899999909       27.1405701600000029
      304       -0.0323722050824993       -0.0352019659437486        0.0099862412577277     2770.7708082700000887     -193.6883554700000047       27.2028527699999998
      305       -0.0311993334513061       -0.0366278143832867        0.0098657995886744     2777.3705174800006716     -201.2354190400000107       27.2676473399999963
      306       -0.0299825221168989       -0.0380208194556153        0.0097423610526710     2784.2187139700004082     -208.5577283000000364       27.3348815200000068
      307       -0.0287227991389186       -0.0393797187726937        0.0096163178958428     2791.3077491899998677     -215.6471051599999669       27.4044801900000010
      308       -0.0274211892008488       -0.0407032251751986        0.0094880800507643     2798.6297055800000635     -222.4956316899999820       27.4763656400000009
      309       -0.0260787171209011       -0.0419900204610224        0.0093580733773512     2806.1764054499994927     -229.0956589599999802       27.5504575699999990
      310       -0.0246964128661224       -0.0432387503965753        0.0092267376405494     2813.9394201099999009     -235.4398155799999870       27.6266732399999988
      311       -0.0232753174132311       -0.0444480205703474        0.0090945240822748     2821.9100792400004138     -241.5210159400000123       27.7049275200000018
      312       -0.0218164897315138       -0.0456163937802615        0.0089618930747211     2830.0794806499998231     -247.3324681000000282       27.7851330099999956
      313       -0.0203210143741242       -0.0467423886534156        0.0088293111211270     2838.4385001499999817     -252.8676814300000046       27.8672001200000032
      314       -0.0187900098150555       -0.0478244801023929        0.0086972482258107     2846.9778017899998304     -258.1204737799999975       27.9510372199999999
      315       -0.0172246368504075       -0.0488611008675456        0.0085661745616290     2855.6878482399997665     -263.0849784599999452       28.0365506400000015
      316       -0.0156261074855886       -0.0498506454572658        0.0084365575212444     2864.5589115100001436     -267.7556507599999804       28.1236448999999986
      317       -0.0139956934038459       -0.0507914750609563        0.0083088584319982     2873.5810837300000458     -272.1272741200000382       28.2122227199999998
      318       -0.0123347342470332       -0.0516819244541122        0.0081835293493274     2882.7442883099993196     -276.1949660000000222       28.3021851600000041
      319       -0.0106446453186543       -0.0525203103942388        0.0080610098015602     2892.0382910999996966     -279.9541833100000190       28.3934317500000013
      320       -0.0089269244484819       -0.0533049413536887        0.0079417237383681     2901.4527118800006065     -283.4007274799999436       28.4858605799999971
      321       -0.0071831578934194       -0.0540341285502689        0.0078260764637617     2910.9770359600001939     -286.5307491599999707       28.5793684100000043
      322       -0.0054150250959390       -0.0547061981822716        0.0077144517280022     2920.6006258699999307     -289.3407525200000237       28.6738508200000055
      323       -0.0036243020753578       -0.0553195043123925        0.0076072091185270     2930.3127332900007787     -291.8275991300000101       28.7692022799999947
      324       -0.0018128634112821       -0.0558724425340895        0.0075046814414130     2940.1025110400000813     -293.9885115099999098       28.8653162799999947
      325        0.0000173172762243       -0.0563634641965976        0.0074071725751797     2949.9590251800000260     -295.8210761999999363       28.9620854899999998
      326        0.0018641684693779       -0.0567910904584168        0.0073149555201127     2959.8712672400006340     -297.3232464499999423       29.0594018299999988
      327        0.0037255234491192       -0.0571539263902558        0.0072282706461366     2969.8281665100003011     -298.4933445299999448       29.1571566000000040
      328        0.0055991245729806       -0.0574506748008960        0.0071473243753698     2979.8186024000001453     -299.3300635900000088       29.2552406299999959
      329        0.0074826290538713       -0.0576801491961764        0.0070722881229536     2989.8314168700012488     -299.8324691200000416       29.3535443600000008
      330        0.0093736161693684       -0.0578412861822525        0.0070032975664931     2999.8554268800007776     -300.0000000000000000       29.4519580100000056
      331        0.0112695957512379       -0.0579331565049877        0.0069404522644450     3009.8794368900007612     -299.8324691200000416       29.5503716600000033
      332        0.0131680178280360       -0.0579549750605769        0.0068838155909801     3019.8922513600000457     -299.3300635900000088       29.6486754000000019
      333        0.0150662832199830       -0.0579061092900375        0.0068334149854773     3029.8826872499998899     -298.4933445299999448       29.7467594200000001
      334        0.0169617549588627       -0.0577860863293651        0.0067892425007219     3039.8395865200004664     -297.3232464499999423       29.8445141900000017
      335        0.0188517702352993       -0.0575945981596920        0.0067512556610562     3049.7518285800001649     -295.8210761999999363       29.9418305299999972
      336        0.0207336527213603       -0.0573315052653042        0.0067193785908031     3059.6083427199996549     -293.9885115099999098       30.0385997399999987
      337        0.0226047250684857       -0.0569968386075086        0.0066935033441962     3069.3981204599999728     -291.8275991300000101       30.1347137400000022
      338        0.0244623213570788       -0.0565907998832024        0.0066734915670143     3079.1102278800003660     -289.3407525200000237       30.2300652000000021
      339        0.0263037991952179       -0.0561137599169898        0.0066591762776437     3088.7338178000004518     -286.5307491599999707       30.3245476099999998
      340        0.0281265514775502       -0.0555662557994607        0.0066503637735150     3098.2581418700001450     -283.4007274799999436       30.4180554500000042
      341        0.0299280174442305       -0.0549489862804107        0.0066468358025803     3107.6725626600000396     -279.9541833100000190       30.5104842699999992
      342        0.0317056930779816       -0.0542628061631685        0.0066483518035571     3116.9665654499995071     -276.1949660000000222       30.6017308699999973
      343        0.0334571403495861       -0.0535087189275601        0.0066546511556439     3126.1297700199997962     -272.1272741200000382       30.6916933100000016
      344        0.0351799957615221       -0.0526878690095967        0.0066654555985388     3135.1519422500005021     -267.7556507599999804       30.7802711200000019
      345        0.0368719776168406       -0.0518015328028145        0.0066804716290327     3144.0230055100000754     -263.0849784599999452       30.8673653800000025
      346        0.0385308921372172       -0.0508511090266467        0.0066993928074960     3152.7330519700003606     -258.1204737799999975       30.9528788100000014
      347        0.0401546385229857       -0.0498381088033538        0.0067219023111575     3161.2723536000003151     -252.8676814300000046       31.0367159000000008
      348        0.0417412127851688       -0.0487641453039355        0.0067476751522405     3169.6313731000004736     -247.3324681000000282       31.1187830200000022
      349        0.0432887103803055       -0.0476309232256108        0.0067763803824436     3177.8007745100003376     -241.5210159400000123       31.1989885000000022
      350        0.0447953279523629       -0.0464402285623706        0.0068076835270106     3185.7714336500002901     -235.4398155799999870       31.2772427799999981
      351        0.0462593637330325       -0.0451939182022205        0.0068412484257166     3193.5344482999998945     -229.0956589599999802       31.3534584500000051
      352        0.0476792172498468       -0.0438939101621746        0.0068767393552699     3201.0811481800001275     -222.4956316899999820       31.4275503799999996
      353        0.0490533881322577       -0.0425421742259628        0.0069138229007635     3208.4031045700007780     -215.6471051599999669       31.4994358299999959
      354        0.0503804740314621       -0.0411407229784894        0.0069521696473531     3215.4921397800003433     -208.5577283000000364       31.5690345099999981
      355        0.0516591680145120       -0.0396916036197525        0.0069914557699579     3222.3403362800008836     -201.2354190400000107       31.6362686800000041
      356        0.0528882554426127       -0.0381968904785245        0.0070313646063396     3228.9400454799997533     -193.6883554700000047       31.7010632500000007
      357        0.0540666104157737       -0.0366586782066634        0.0070715878722330     3235.2838963700000932     -185.9249666899999909       31.7633458699999949
      358        0.0551931917085985       -0.0350790756291020        0.0071118269099475     3241.3648036700001285     -177.9539234199999953       31.8230469499999984
      359        0.0562670389741912       -0.0334602006739013        0.0071517938099136     3247.1759757700001501     -169.7841283000000203       31.8800998299999954
      360        0.0572872683582009       -0.0318041756787217        0.0071912121727390     3252.7109223500001463     -161.4247059500000034       31.9344407900000000
      361        0.0582530683660827       -0.0301131236601213        0.0072298181545983     3257.9634615599998142     -152.8849927800000046       31.9860091299999958
      362        0.0591636957839124       -0.0283891652150429        0.0072673609303357     3262.9277270000002318     -144.1745265599999755       32.0347472599999961
      363        0.0600184716414288       -0.0266344160232690        0.0073036034410499     3267.5981742100002521     -135.3030357599999718       32.0806007400000013
      364        0.0608167774785526       -0.0248509850119695        0.0073383227575367     3271.9695869000001949     -126.2804287299999970       32.1235183600000127
      365        0.0615580517945960       -0.0230409729974367        0.0073713105864219     3276.0370827599999757     -117.1167825499999822       32.1634521900000081
      366        0.0622417867415780       -0.0212064718131200        0.0074023734984545     3279.7961189100001320     -107.8223318499999692       32.2003576300000063
      367        0.0628675250983903       -0.0193495638339288        0.0074313331964367     3283.2424969799999417      -98.4074573500000014       32.2341934499999994
      368        0.0634348576956552       -0.0174723219110941        0.0074580266131180     3286.3723678300007123      -88.8826742699999954       32.2649218800000028
      369        0.0639434207930527       -0.0155768094843859        0.0074823062501533     3289.1822357599994575      -79.2586205600000113       32.2925085800000105
      370        0.0643928940278439       -0.0136650810539299        0.0075040399687889     3291.6689625300000444      -69.5460450800000132       32.3169227400000025
      371        0.0647829984185052       -0.0117391827677797        0.0075231112517164     3293.8297707800002172      -59.7557955300000074       32.3381371100000052
      372        0.0651134941297954       -0.0098011531266513        0.0075394191632744     3295.6622471499995299      -49.8988063700000026       32.3561279799999966
      373        0.0653841782578362       -0.0078530238837807        0.0075528783040829     3297.1643450099995789      -39.9860866099999939       32.3708752699999991
      374        0.0655948808757247       -0.0058968209818719        0.0075634188347680     3298.3343867000003229      -30.0287074899999986       32.3823624899999984
      375        0.0657454579781486       -0.0039345657714186        0.0075709864451154     3299.1710654399998930      -20.0377901200000039       32.3905768300000076
      376        0.0658357759983813       -0.0019682769690726        0.0075755420520605     3299.6734467599999334      -10.0244930999999990       32.3955091100000061
