ELEM          N11          N22          N12          M11          M22          M12          Q13          Q23
     7709     2886.6894694229436027     1236.9115261703168471        0.0764563413032411     -260.1649962886831418      -74.7456876883188670        0.0504115615715210       -0.0097271375790632        0.0153038404098264
     7710     2886.8258766098192609     1237.1312437257033707        0.2297064010928048     -260.3961759135590910      -74.7422873774007712        0.1514439127150375       -0.0284854336983118        0.0154277614321215
     7711     2887.0983980446485475     1237.5697555548540549        0.3835014860297030     -260.8449104622300183      -74.7311446270241504        0.2538829050051026       -0.0451711631370206        0.0156747876428947
     7712     2887.5064480811493013     1238.2251849694091561        0.5382138186688478     -261.4840596792587348      -74.7036181423763992        0.3586493123973465       -0.0584162828111134        0.0160427090111694
     7713     2888.0491490518688806     1239.0946507365688376        0.6942163267501097     -262.2732289097530156      -74.6468669244000012        0.4666428189413857       -0.0668982718862732        0.0165282439156872
     7714     2888.7253326019554152     1240.1741894240997226        0.8518876752535200     -263.1592119196257045      -74.5440141504898293        0.5787264532940741       -0.0693414866933180        0.0171261084363166
     7715     2889.5335412491772331     1241.4586547772923950        1.0116167702833141     -264.0764907179336660      -74.3743370581962608        0.6957163685117465       -0.0645284323906001        0.0178306606894382
     7716     2890.4720305394221214     1242.9415966281167130        1.1738052659872593     -264.9478815239344840      -74.1135097766668878        0.8183771813166676       -0.0513189988142149        0.0186349786528625
     7717     2891.5387722821178613     1244.6151222476207749        1.3388600161753372     -265.6853831098760566      -73.7339162041555483        0.9474089166636310       -0.0286719274967931        0.0195303213976664
     7718     2892.7314583319148369     1246.4697438678103936        1.5072035965335551     -266.1910848436500601      -73.2049875318391514        1.0834346016918885        0.0043627975043687        0.0205065681450243
     7719     2894.0475055106612672     1248.4942162848128646        1.6792731620192278     -266.3582572608524970      -72.4936017233135317        1.2269911181331146        0.0485992396575141        0.0215525815557207
     7720     2895.4840618372058998     1250.6753690892348914        1.8555107002578917     -266.0725588790573966      -71.5645227820882610        1.3785230249339384        0.1047370529591576        0.0226555797176363
     7721     2897.0380137808842846     1252.9979383829165727        2.0363784220336663     -265.2133428016090875      -70.3808745735170760        1.5383657586448807        0.1733182526765848        0.0238007006322735
     7722     2898.7059954047604151     1255.4444031550408454        2.2223478613482746     -263.6551749968089098      -68.9046811281154987        1.7067368267876468        0.2547280766238157        0.0249715191287471
     7723     2900.4843989331202465     1257.9948316357222211        2.4138943770661188     -261.2694075664330740      -67.0974246586340541        1.8837271515204468        0.3491828611515190        0.0261507335283517
     7724     2902.3693869347944201     1260.6267432748029478        2.6115096178493840     -257.9258584133785916      -64.9206372272142289        2.0692935444150016        0.4567214305982389        0.0273191983924458
     7725     2904.3569065300566763     1263.3149918774788603        2.8156833661642571     -253.4946388136227142      -62.3365336847998606        2.2632457124351819        0.5771829602651620        0.0284555108798137
     7726     2906.4427055059750273     1266.0316755484841451        3.0269109441437587     -247.8480704869716646      -59.3086682266348362        2.4652372796371260        0.7102121734611093        0.0295369346629523
     7727     2908.6223501255049086     1268.7460786513061066        3.2456854492883189     -240.8626458329431443      -55.8026008153412931        2.6747586543140365        0.8552460676780941        0.0305393668906879
     7728     2910.8912449919098435     1271.4246510676957769        3.4724966706150244     -232.4210694675493869      -51.7865803525323827        2.8911306668214416        1.0115113664810969        0.0314374787325755
     7729     2913.2446546956530256     1274.0310293631700915        3.7078154736445530     -222.4143309251812752      -47.2322291550312912        3.1134996218646744        1.1780218444641355        0.0322044313976170
     7730     2915.6777270144884824     1276.5261042425756841        3.9521059856500025     -210.7437892300285966      -42.1152215666324992        3.3408294747286718        1.3535793282031601        0.0328122659356663
     7731     2918.1855178968990003     1278.8681376563376944        4.2057998659470615     -197.3232650916593229      -36.4159534175360022        3.5719017413590750        1.5367726749255854        0.0332323237379825
     7732     2920.7630175076019441     1281.0129326323949499        4.4693116601943981     -182.0810836317536996      -30.1201845206280723        3.8053112417965438        1.7259901742939663        0.0334354917675446
     7733     2923.4051774695485619     1282.9140575666945097        4.7430077560874837     -164.9620257060873882      -23.2196402108493203        4.0394708959179901        1.9194269513846143        0.0333924494837348
     7734     2926.1069386348544867     1284.5231263372618287        5.0272183167352873     -145.9292022814311167      -15.7125741257179925        4.2726119308936008        2.1150941997820718        0.0330736715035586
     7735     2928.8632594948794576     1285.7901339661327711        5.3222217583743383     -124.9657921496718700       -7.6042743253599383        4.5027875792888361        2.3108398874765350        0.0324501795616914
     7736     2931.6691443236195482     1286.6638467772086187        5.6282320297915831     -102.0766020582400415        1.0925000335025743        4.7278836237385127        2.5043649698379014        0.0314943255124506
     7737     2934.5196708038288307     1287.0922448813887513        5.9454049857639966      -77.2893957809619678       10.3571687056828523        4.9456284246257569        2.6932550717070329        0.0301798846900769
     7738     2937.4100171712202609     1287.0230132136803149        6.2738101250105860      -50.6560559853137420       20.1610467148943826        5.1536062432723275        2.8749849973360151        0.0284824886816924
     7739     2940.3354874224223749     1286.4040767097858406        6.6134413748791765      -22.2534117782361136       30.4671773017537362        5.3492721225437654        3.0469826526325470        0.0263800835243116
     7740     2943.2915350530920477     1285.1841734685053780        6.9641977392482222        7.8162201783443379       41.2302672236032777        5.5299708761032473        3.2066242839637096        0.0238538908710214
     7741     2946.2737845207639111     1283.3134589771073024        7.3258785345014648       39.4247671838252245       52.3967197681997732        5.6929610685677456        3.3512954465766294        0.0208888484703762
     7742     2949.2780497934049890     1280.7441331899235593        7.6981798259523906       72.4185689047576489       63.9048116192161615        5.8354383169229758        3.4784196504209253        0.0174740042137920
     7743     2952.3003499791298054     1277.4310812623768925        8.0806784141392711      106.6188463141411376       75.6849721169237455        5.9545644546188576        3.5854911219406413        0.0136031892693728
     7744     2955.3369215066450124     1273.3325182768257946        8.4728381735899401      141.8225468651244228       87.6601867863369080        6.0474965677340800        3.6701182645061765        0.0092753127470181
     7745     2958.3842265706634862     1268.4106269289795819        8.8739945995685581      177.8036139235605333       99.7465360589910688        6.1114205091336125        3.7300669272853058        0.0044951187220654
     7746     2961.4389575366608369     1262.6321774039024604        9.2833577678871588      214.3146304282786332      111.8538524624327692        6.1435859203572836        3.7632922872685191       -0.0007264930127529
     7747     2964.4980375588747847     1255.9691179314252167        9.7000037782192390      251.0887950531177921      123.8864811827604626        6.1413428219111843        3.7679742290656999       -0.0063720656815894
     7748     2967.5586167405299420     1248.3991245968686599       10.1228776048571714      287.8423373557243394      135.7441734731494307        6.1021808845489520        3.7425701968923786       -0.0124174347398039
     7749     2970.6180645383892625     1239.9060993204448096       10.5507906717417175      324.2772055280365748      147.3230597784365727        6.0237672421037658        3.6858167822415417       -0.0188314589246168
     7750     2973.6739581402148360     1230.4806051546895560       10.9824210229957071      360.0840679742045722      158.5167126517583256        5.9039879475822516        3.5967905867181034       -0.0255757437721353
     7751     2976.7240669688758317     1220.1202288978206525       11.4163152530554157      394.9456781890280581      169.2173116855183252        5.7409869761087222        3.4749194510847445       -0.0326049912434487
     7752     2979.7663339931577866     1208.8298622164697917       11.8508971597012032      428.5403774501960470      179.3168399070400483        5.5332057862776320        3.3199980561112978       -0.0398669660204319
     7753     2982.7988541685062955     1196.6218931137043455       12.2844653353216344      460.5458036430409265      188.7083300914996471        5.2794206295736146        3.1322121398835066       -0.0473027264181393
     7754     2985.8198500732296452     1183.5163017834995571       12.7152114213769742      490.6427595620248212      197.2871447096388238        4.9787801932382330        2.9121450148610024       -0.0548470385271342
     7755     2988.8276460917477380     1169.5406555900874537       13.1412135150192153      518.5191256514503948      204.9522529595747073        4.6308371477108867        2.6607782442477461       -0.0624288816548819
     7756     2991.8206407658867647     1154.7300009751097605       13.5604648624900577      543.8737910964723596      211.6074958523727219        4.2355816675419362        2.3794929477421407       -0.0699720828001276
     7757     2994.7972790237054141     1139.1266504691434420       13.9708687000842975      566.4205412541364240      217.1628192297921487        3.7934652925665819        2.0700578170097508       -0.0773961029830422
     7758     2997.7560240690158935     1122.7798664709064269       14.3702604138491630      585.8918174534646823      221.5354493020222435        3.3054248863061275        1.7346135902389270       -0.0846168763232575
     7759     3000.6953301480939444     1105.7454445984897120       14.7564219106670755      602.0422879691113849      224.6509916101445015        2.7729001524306227        1.3756488276440615       -0.0915477989141939
     7760     3003.6136167624354130     1088.0852016009189356       15.1270940378032570      614.6521805602078530      226.4444386973630117        2.1978451007861324        0.9959744802188308       -0.0981008327827411
     7761     3006.5092447932993309     1069.8663750155351408       15.4799939142227014      623.5303285906657038      226.8610728425726393        1.5827338551565582        0.5986900364010729       -0.1041875793574967
     7762     3009.3804953255948931     1051.1609435571676840       15.8128344201947044      628.5168335148669030      225.8572356598033366        0.9305612601853106        0.1871388807426873       -0.1097205521638409
     7763     3012.2255516265986444     1032.0448784922600680       16.1233366972300303      629.4853636636976262      223.4009713892933178        0.2448344526188926       -0.2351217837569425       -0.1146143327649196
     7764     3015.0424845369434479     1012.5973383944236730       16.4092538850062653      626.3450141097860069      219.4725231868064839       -0.4704393685936772       -0.6643797362232474       -0.1187869037664961
     7765     3017.8292421010660291      992.8998204633356863       16.6683873967291838      619.0416341075729179      214.0646566106665887       -1.2107749198796860       -1.0968171891039920       -0.1221609366838834
     7766     3020.5836431894535963      973.0352824886144845       16.8986030621138852      607.5587153998599206      207.1828399621715562       -1.9712365834414882       -1.5285503575260830       -0.1246649962082725
     7767     3023.3033753420318135      953.0872503542309460       17.0978538990412972      591.9177858788052617      198.8452665355378031       -2.7464725643800563       -1.9556891893421979       -0.1262345121657576
     7768     3025.9859970526626967      933.1389262895721686       17.2641913565217706      572.1782639296352500      189.0827087994828162       -3.5307562287299525       -2.3743871035075097       -0.1268132587646724
     7769     3028.6289442782781407      913.2723128252923743       17.3957852666673247      548.4368151029029832      177.9382183922411969       -4.3180351808785460       -2.7808904975309767       -0.1263541902587392
     7770     3031.2295407592791889      893.5673672732466457       17.4909398670442791      520.8262453899751563      165.4666845769595511       -5.1019830121584668       -3.1715827922904123       -0.1248203284885931
     7771     3033.7850122897816618      874.1012007155991341       17.5481076535800078      489.5138814660294884      151.7342379715762490       -5.8760601078904919       -3.5430429953749187       -0.1221857076650139
     7772     3036.2925040250283928      854.9473341882619479       17.5658979587372208      454.6995974259734794      136.8175497957920470       -6.6335771452507508       -3.8920576378124152       -0.1184356203066976
     7773     3038.7491003134955463      836.1750243314487534       17.5431011373082910      416.6134555776802699      120.8030184661301973       -7.3677596775608087       -4.2156864233453328       -0.1135675541652078
     7774     3041.1518475624161510      817.8486679295318709       17.4786762340512141      375.5129127959398829      103.7858290624258188       -8.0718246536063738       -4.5112827564525642       -0.1075913857246056
     7775     3043.4977774493818288      800.0272947120986373       17.3717854835856151      331.6798904047391261       85.8689771672163715       -8.7390487057623538       -4.7765008981600783       -0.1005294287990590
     7776     3045.7839320379762285      782.7641537972858714       17.2217800987709140      285.4175397904655256       67.1622062645578808       -9.3628455723881032       -5.0093493142019891       -0.0924165151623833
     7777     3048.0073888478327717      766.1063994756751754       17.0282127418692255      237.0468193415285896       47.7808940090067154       -9.9368399172199666       -5.2081744734723596       -0.0832996610573263
     7778     3050.1652853301275172      750.0948781986693348       16.7908421881391092      186.9030793611923400       27.8449477626010093      -10.4549415747055434       -5.3716757934234938       -0.0732378569302344
     7779     3052.2548425387121824      734.7640176501230371       16.5096324644307302      135.3325117155395674        7.4776635942500889      -10.9114187043998889       -5.4989183737624669       -0.0623016905012136
     7780     3054.2733873380157092      720.1418161487921452       16.1847411260073137       82.6886612123444138      -13.1953916512620708      -11.3009691408987134       -5.5893072589461275       -0.0505720548306319
     7781     3056.2183721483625050      706.2499298181501217       15.8165411769919562       29.3289954828169357      -34.0474774539540022      -11.6187832093600587       -5.6426016070647860       -0.0381396877689724
     7782     3058.0873927006127815      693.1038515448925637       15.4055919159959949      -24.3883880857456461      -54.9517335645653020      -11.8606090303248326       -5.6588746664362075       -0.0251046853434164
     7783     3059.8782023735207076      680.7131762404374058       14.9526422178679113      -78.1078893181052081      -75.7821812741767644      -12.0228096124518888       -5.6385204590757763       -0.0115749268145108
     7784     3061.5887236660200870      669.0819441542598724       14.4586342458730250     -131.4793257303185783      -96.4146630279730061      -12.1024121595308110       -5.5822062370318077        0.0023355172086614
     7785     3063.2170563131771814      658.2090531929873123       13.9246772961264771     -184.1605863955765017     -116.7277027756321104      -12.0971507709276445       -5.4908687350275569        0.0165069166905578
     7786     3064.7614820139556286      648.0887309826634919       13.3520507227263536     -235.8200840841009267     -136.6033077013436241      -12.0055037812188683       -5.3656765691364274        0.0308151988076187
     7787     3066.2204657703523480      638.7110562380873944       12.7421919715973573     -286.1388429627900223     -155.9276618593660260      -11.8267227354012352       -5.2079979614310421        0.0451338734292406
     7788     3067.5926538583635192      630.0625186096774542       12.0966814952574140     -334.8123464683317252     -174.5917519326420688      -11.5608499591019651       -5.0193851096634070        0.0593346215282193
     7789     3068.8768691206055337      622.1266065798761247       11.4172423140140538     -381.5521274662337419     -192.4919189189237159      -11.2087339115784204       -4.8015381551865843        0.0732892001908300
     7790     3070.0721032227124851      614.8844124726298332       10.7057186532801403     -426.0870141294140012     -209.5303087875679466      -10.7720274809150141       -4.5562749279441785        0.0868714219462409
     7791     3071.1775063832928936      608.3152445764505956        9.9640665865066840     -468.1640908061058326     -225.6152406946920337      -10.2531785232851718       -4.2855043188473809        0.0999572888508932
     7792     3072.1923753452456367      602.3972361028133946        9.1943508872750268     -507.5495009390724590     -240.6615299436114128       -9.6554195542354293       -3.9912208465460366        0.1124266650999657
