NODE          UX          UY          UZ          X          Y          Z
     7333        0.3142642358279721        0.0000000057326358        0.1259395983352746     3061.0533863400005430        0.0000000000000000     1232.8634011699998609
     7334        0.3143294279071280        0.0082040369708529        0.1259657945923064     3060.8979860500003269       10.0244930999999990     1232.8008124800001042
     7335        0.3145246854101092        0.0164268531965733        0.1260442540038895     3060.4319587300005878       20.0377901200000039     1232.6131162999997741
     7336        0.3148490436292323        0.0246872415901240        0.1261745924104127     3059.6558248800001820       30.0287074899999986     1232.3005222699998740
     7337        0.3153008580000248        0.0330039892482123        0.1263561548243132     3058.5704513300001963       39.9860866099999939     1231.8633795099997315
     7338        0.3158777500418529        0.0413958719968225        0.1265879937467481     3057.1770503300003838       49.8988063700000026     1231.3021762599998965
     7339        0.3165765341707011        0.0498816300416161        0.1268688398196884     3055.4771781000004012       59.7557955300000074     1230.6175393099999837
     7340        0.3173931273269632        0.0584799265089613        0.1271970655826054     3053.4727332000006754       69.5460450800000132     1229.8102333099998305
     7341        0.3183224445478526        0.0672092854826098        0.1275706436109109     3051.1659543400000985       79.2586205600000113     1228.8811599299999671
     7342        0.3193582837441898        0.0760880063558754        0.1279871003265420     3048.5594178900005318       88.8826742699999954     1227.8313568099997610
     7343        0.3204932034895043        0.0851340519572190        0.1284434670337575     3045.6560350300001119       98.4074573500000014     1226.6619964499998332
     7344        0.3217183982846877        0.0943649088091908        0.1289362299608883     3042.4590484499999548      107.8223318499999692     1225.3743848899996465
     7345        0.3230235758488317        0.1037974180834947        0.1294612811316570     3038.9720287899999676      117.1167825499999822     1223.9699602099999538
     7346        0.3243968413079479        0.1134475771053995        0.1300138720548601     3035.1988705999997364      126.2804287299999970     1222.4502909800000907
     7347        0.3258245934881802        0.1233303117367737        0.1305885722901068     3031.1437880299999961      135.3030357599999718     1220.8170744800002012
     7348        0.3272914383287700        0.1334592210263670        0.1311792349305334     3026.8113100800010216      144.1745265599999755     1219.0721348099996248
     7349        0.3287801246492076        0.1438462962058748        0.1317789710883679     3022.2062755699998888      152.8849927800000046     1217.2174208299998099
     7350        0.3302715069342452        0.1545016171250602        0.1323801352791394     3017.3338277400002880      161.4247059500000034     1215.2550040300000092
     7351        0.3317445402462590        0.1654330302425626        0.1329743237280584     3012.1994085100000120      169.7841283000000203     1213.1870761699999548
     7352        0.3331763111610403        0.1766458128662397        0.1335523871947621     3006.8087523500003044      177.9539234199999953     1211.0159468699998797
     7353        0.3345421087109952        0.1881423292429634        0.1341044598819777     3001.1678799399996933      185.9249666899999909     1208.7440410099998189
     7354        0.3358155382838915        0.1999216849675658        0.1346200056302904     2995.2830914199994368      193.6883554700000047     1206.3738960099997257
     7355        0.3369686810381736        0.2119793867352289        0.1350878824218855     2989.1609593599996515      201.2354190400000107     1203.9081590200003120
     7356        0.3379723001796838        0.2243070150307160        0.1354964257197510     2982.8083213800000522      208.5577283000000364     1201.3495839500001239
     7357        0.3387960947615333        0.2368919175672290        0.1358335509039144     2976.2322725800004264      215.6471051599999669     1198.7010284200000569
     7358        0.3394090005180614        0.2497169321664255        0.1360868745961118     2969.4401575600004435      222.4956316899999820     1195.9654505099999824
     7359        0.3397795361146317        0.2627601469491956        0.1362438542281833     2962.4395622500005629      229.0956589599999802     1193.1459055200000421
     7360        0.3398761922055188        0.2759947066147892        0.1362919447724167     2955.2383054299998548      235.4398155799999870     1190.2455425200000718
     7361        0.3396678593175189        0.2893886725827803        0.1362187710414585     2947.8444299799998589      241.5210159400000123     1187.2676008500000080
     7362        0.3391242896271414        0.3029049447068546        0.1360123135475197     2940.2661939099998563      247.3324681000000282     1184.2154064800001834
     7363        0.3382165864202090        0.3165012512984856        0.1356611054252082     2932.5120611599995755      252.8676814300000046     1181.0923683399998936
     7364        0.3369177141073895        0.3301302141162161        0.1351544375251412     2924.5906920900001751      258.1204737799999975     1177.9019744600002468
     7365        0.3352030204851641        0.3437394923674753        0.1344825683309130     2916.5109338700008266      263.0849784599999452     1174.6477880899999491
     7366        0.3330507623578673        0.3572720104484787        0.1336369351232613     2908.2818105599999399      267.7556507599999804     1171.3334437499997875
     7367        0.3304426246870515        0.3706662712925533        0.1326103624029990     2899.9125130400007038      272.1272741200000382     1167.9626431500000763
     7368        0.3273642230100017        0.3838567561471447        0.1313972634487418     2891.4123887400000967      276.1949660000000222     1164.5391510300000846
     7369        0.3238055785733262        0.3967744099955622        0.1299938307573732     2882.7909312300002966      279.9541833100000190     1161.0667910000001939
     7370        0.3197615553932067        0.4093472101594666        0.1283982110096961     2874.0577695800002402      283.4007274799999436     1157.5494412399998509
     7371        0.3152322486887617        0.4215008133705650        0.1266106603145806     2865.2226575999998204      286.5307491599999707     1153.9910301899999467
     7372        0.3102233144717643        0.4331592751919471        0.1246336756048655     2856.2954629999999270      289.3407525200000237     1150.3955321299999923
     7373        0.3047462305867252        0.4442458339797721        0.1224720983009349     2847.2861563100000240      291.8275991300000101     1146.7669627900002070
     7374        0.2988184805282227        0.4546837492507683        0.1201331867160660     2838.2047997899994698      293.9885115099999098     1143.1093747999998413
     7375        0.2924636522951602        0.4643971836796733        0.1176266541313233     2829.0615361400004986      295.8210761999999363     1139.4268532300002335
     7376        0.2857114460208585        0.4733121156593340        0.1149646699864100     2819.8665772300005301      297.3232464499999423     1135.7235109900000225
     7377        0.2785975854653285        0.4813572686781083        0.1121618222416246     2810.6301926600003753      298.4933445299999448     1132.0034842299996853
     7378        0.2711636303351299        0.4884650427253802        0.1092350396947773     2801.3626982900000257      299.3300635900000088     1128.2709277600001769
     7379        0.2634566881112968        0.4945724321853550        0.1062034737229957     2792.0744447199995193      299.8324691200000416     1124.5300103600000057
     7380        0.2555290261329076        0.4996219143144406        0.1030883397806485     2782.7758057699998062      300.0000000000000000     1120.7849101599999813
     7381        0.2474375864426998        0.5035622925911394        0.0999127196761743     2773.4771668100006536      299.8324691200000416     1117.0398099600001842
     7382        0.2392434083308651        0.5063494791110790        0.0967013266266225     2764.1889132500000414      299.3300635900000088     1113.2988925600000130
     7383        0.2310109649890886        0.5079472012957202        0.0934802357091400     2754.9214188800006013      298.4933445299999448     1109.5663360799999282
     7384        0.2228074230235877        0.5083276188279466        0.0902765832463553     2745.6850343000000976      297.3232464499999423     1105.8463093299999400
     7385        0.2147018350337637        0.5074718383005353        0.0871182392601679     2736.4900753900001291      295.8210761999999363     1102.1429670800000622
     7386        0.2067642771792086        0.5053703144751831        0.0840334578390457     2727.3468117499996879      293.9885115099999098     1098.4604455199998938
     7387        0.1990649449477072        0.5020231289533591        0.0810505107435728     2718.2654552199996942      291.8275991300000101     1094.8028575299999829
     7388        0.1916732215789894        0.4974401394251369        0.0781973101258928     2709.2561485300002460      289.3407525200000237     1091.1742881799998486
     7389        0.1846567341360759        0.4916409944251186        0.0755010264131621     2700.3289539300003526      286.5307491599999707     1087.5787901300000158
     7390        0.1780804130238455        0.4846550113085198        0.0729877077551582     2691.4938419599998269      283.4007274799999436     1084.0203790800001116
     7391        0.1720055706812140        0.4765209178328863        0.0706819074040805     2682.7606802999994215      279.9541833100000190     1080.5030293199999960
     7392        0.1664890152264096        0.4672864596566698        0.0686063254003412     2674.1392227900000762      276.1949660000000222     1077.0306692900001053
     7393        0.1615822141209764        0.4570078788887617        0.0667814706695182     2665.6390985000002729      272.1272741200000382     1073.6071771700001136
     7394        0.1573305223346852        0.4457492712160139        0.0652253493861639     2657.2698009799996726      267.7556507599999804     1070.2363765600000534
     7395        0.1537724882673271        0.4335818311683055        0.0639531849665028     2649.0406776599998011      263.0849784599999452     1066.9220322299997861
     7396        0.1509392493491535        0.4205829971285454        0.0629771745164744     2640.9609194499998921      258.1204737799999975     1063.6678458599999431
     7397        0.1488540275430863        0.4068355094852222        0.0623062858710412     2633.0395503800004917      252.8676814300000046     1060.4774519700001747
