NODE          UX          UY          UZ          X          Y          Z
    12973        0.2362351851508381       -0.0000001511488324        0.1937908400434193     2571.3641007100000024        0.0000000000000000     2068.3536113400004979
    12974        0.2361963224747836        0.0084083793842708        0.1937611254849367     2571.2335604400000193       10.0244930999999990     2068.2486073699997178
    12975        0.2360795098478399        0.0168201228881684        0.1936717511435676     2570.8420854299997700       20.0377901200000039     2067.9337127400008285
    12976        0.2358839428641496        0.0252382187122751        0.1935219255842434     2570.1901129000007131       30.0287074899999986     2067.4092791399998532
    12977        0.2356082814068716        0.0336656564867053        0.1933103298374947     2569.2783710199996676       39.9860866099999939     2066.6758922900003199
    12978        0.2352506511117696        0.0421051996377433        0.1930351180972411     2568.1078780899997582       49.8988063700000026     2065.7343713000000207
    12979        0.2348086461411725        0.0505593071027966        0.1926939190829395     2566.6799414099996284       59.7557955300000074     2064.5857677300000432
    12980        0.2342793335800727        0.0590300527141052        0.1922838388029792     2564.9961558000004516       69.5460450800000132     2063.2313644199998635
    12981        0.2336592603083285        0.0675190421599390        0.1918014649208435     2563.0584018300000935       79.2586205600000113     2061.6726740599997356
    12982        0.2329444629641886        0.0760273272836647        0.1912428737022089     2560.8688437199994041       88.8826742699999954     2059.9114375200006180
    12983        0.2321304821516774        0.0845553179706426        0.1906036401719542     2558.4299269400003141       98.4074573500000014     2057.9496218700001009
    12984        0.2312123814482581        0.0931026920143872        0.1898788522405238     2555.7443754399996578      107.8223318499999692     2055.7894182099998943
    12985        0.2301847724879144        0.1016683034810194        0.1890631296775424     2552.8151886400005424      117.1167825499999822     2053.4332392100004654
    12986        0.2290418466775886        0.1102500905670167        0.1881506486121268     2549.6456380700001318      126.2804287299999970     2050.8837164300007316
    12987        0.2277774146890305        0.1188449840816959        0.1871351723890892     2546.2392637199995988      135.3030357599999718     2048.1436973400000170
    12988        0.2263849541939857        0.1274488178910454        0.1860100893930431     2542.5998700599998301      144.1745265599999755     2045.2162422199999128
    12989        0.2248576667684143        0.1360562430108914        0.1847684584747062     2538.7315218400003687      152.8849927800000046     2042.1046206499997879
    12990        0.2231885440499666        0.1446606472093859        0.1834030623214102     2534.6385395100001006      161.4247059500000034     2038.8123079099998449
    12991        0.2213704436496454        0.1532540820175017        0.1819064690696567     2530.3254944099999193      169.7841283000000203     2035.3429811000000882
    12992        0.2193961747110629        0.1618271994486892        0.1802711023165192     2525.7972036599999228      177.9539234199999953     2031.7005150200002390
    12993        0.2172585928960889        0.1703692005739146        0.1784893192851566     2521.0587247899998147      185.9249666899999909     2027.8889778299999307
    12994        0.2149507041331109        0.1788677981621392        0.1765534968431398     2516.1153500700006589      193.6883554700000047     2023.9126265400000193
    12995        0.2124657765206088        0.1873091957761027        0.1744561248113092     2510.9726006199998665      201.2354190400000107     2019.7759022299999287
    12996        0.2097974589564077        0.1956780852382545        0.1721899056307409     2505.6362202400000569      208.5577283000000364     2015.4834250799999609
    12997        0.2069399053551896        0.2039576646349669        0.1697478594285445     2500.1121689800002059      215.6471051599999669     2011.0399892499999623
    12998        0.2038879024986813        0.2121296784505571        0.1671234330666294     2494.4066165000003821      222.4956316899999820     2006.4505575000002864
    12999        0.2006369996858363        0.2201744813642500        0.1643106116895639     2488.5259351899999274      229.0956589599999802     2001.7202556200002164
    13000        0.1971836378218352        0.2280711266664762        0.1613040309768591     2482.4766930000000684      235.4398155799999870     1996.8543667599999480
    13001        0.1935252756269478        0.2357974799408691        0.1580990882521148     2476.2656461799997487      241.5210159400000123     1991.8583255099997587
    13002        0.1896605103317464        0.2433303583375942        0.1546920503406611     2469.8997316700006195      247.3324681000000282     1986.7377118000001701
    13003        0.1855891900899128        0.2506456946822397        0.1510801560396736     2463.3860593899999003      252.8676814300000046     1981.4982447099998808
    13004        0.1813125155852738        0.2577187259524947        0.1472617110653260     2456.7319042700005411      258.1204737799999975     1976.1457760499999949
    13005        0.1768331278465837        0.2645242040499885        0.1432361731969274     2449.9446981699998105      263.0849784599999452     1970.6862838499998816
    13006        0.1721551798924981        0.2710366272613499        0.1390042255505728     2443.0320215199999438      267.7556507599999804     1965.1258656600002723
    13007        0.1672843897225217        0.2772304893941759        0.1345678360434724     2436.0015949100002217      272.1272741200000382     1959.4707317700001568
    13008        0.1622280722974691        0.2830805433357833        0.1299303010242609     2428.8612704199999826      276.1949660000000222     1953.7271982299998854
    13009        0.1569951488579199        0.2885620753299456        0.1250962717226691     2421.6190228800005571      279.9541833100000190     1947.9016798500001642
    13010        0.1515961319628267        0.2936511857641979        0.1200717620468054     2414.2829409799996938      283.4007274799999436     1942.0006829800001924
    13011        0.1460430851465221        0.2983250716992864        0.1148641368009144     2406.8612181600001350      286.5307491599999707     1936.0307982799999991
    13012        0.1403495568119033        0.3025623062442921        0.1094820798368900     2399.3621435500003827      289.3407525200000237     1929.9986933600002885
    13013        0.1345304881949817        0.3063431098114479        0.1039355418557495     2391.7940926700002819      291.8275991300000101     1923.9111053100000390
    13014        0.1286020959915747        0.3096496077420463        0.0982356681926689     2384.1655180500001734      293.9885115099999098     1917.7748331899999812
    13015        0.1225817309322523        0.3124660694536840        0.0923947074075600     2376.4849398599999404      295.8210761999999363     1911.5967304200000854
    13016        0.1164877138486348        0.3147791239483317        0.0864259017249660     2368.7609363000001395      297.3232464499999423     1905.3836971800001265
    13017        0.1103391517243351        0.3165779469390520        0.0803433611389770     2361.0021341100000427      298.4933445299999448     1899.1426726099998632
