NODE          UX          UY          UZ          X          Y          Z
     7897        0.3096411355809003       -0.0000000114546270        0.1367178231187637     3023.4202584899999238        0.0000000000000000     1322.4711492399999315
     7898        0.3097050970068490        0.0082046849296391        0.1367459259915013     3023.2667687099992690       10.0244930999999990     1322.4040114400002039
     7899        0.3098966714308923        0.0164281147418149        0.1368300936486444     3022.8064708100000644       20.0377901200000039     1322.2026730000002317
     7900        0.3102149051605178        0.0246890129212292        0.1369699000182104     3022.0398788900001819       30.0287074899999986     1321.8673588199999358
     7901        0.3106581728004720        0.0330061128139914        0.1371646191496586     3020.9678491199993005       39.9860866099999939     1321.3984433799998897
     7902        0.3112241242103647        0.0413981342753192        0.1374132018398281     3019.5915788200004499       49.8988063700000026     1320.7964504000001398
     7903        0.3119096127963898        0.0498837586355571        0.1377142440106965     3017.9126051299999745       59.7557955300000074     1320.0620522399999572
     7904        0.3127106071345576        0.0584815867525075        0.1380659477318052     3015.9328032300004452       69.5460450800000132     1319.1960691300000690
     7905        0.3136220886449742        0.0672100765311077        0.1384660760719569     3013.6543843099998412       79.2586205600000113     1318.1994682499996543
     7906        0.3146379387620550        0.0760874569008667        0.1389119033000545     3011.0798930800001472       88.8826742699999954     1317.0733626799999456
     7907        0.3157508195186882        0.0851316157954265        0.1394001621446062     3008.2122049099998549       98.4074573500000014     1315.8190101499999400
     7908        0.3169520515054007        0.0943599602802689        0.1399269898415987     3005.0545226500003082      107.8223318499999692     1314.4378115900001376
     7909        0.3182314940791398        0.1037892476541399        0.1404878751401916     3001.6103730200002246      117.1167825499999822     1312.9313096400001086
     7910        0.3195774323786468        0.1134353872022510        0.1410776082215533     2997.8836027000002105      126.2804287299999970     1311.3011868699998104
     7911        0.3209764762969038        0.1233132130344211        0.1416902358262531     2993.8783740300004865      135.3030357599999718     1309.5492639100000360
     7912        0.3224134764829886        0.1334362294074954        0.1423190238051072     2989.5991603200000100      144.1745265599999755     1307.6774974400000247
     7913        0.3238714622302409        0.1438163304702429        0.1429564292191507     2985.0507409100000586      152.8849927800000046     1305.6879779800001415
     7914        0.3253316062530655        0.1544634978327913        0.1435940841989695     2980.2381958199998735      161.4247059500000034     1303.5829275699998107
     7915        0.3267732208695817        0.1653854797454393        0.1442227935469589     2975.1669000299998515      169.7841283000000203     1301.3646972899998673
     7916        0.3281737898413384        0.1765874566772025        0.1448325479422830     2969.8425175400006992      177.9539234199999953     1299.0357646200002364
     7917        0.3295090394641750        0.1880716990450281        0.1454125543505932     2964.2709950099997513      185.9249666899999909     1296.5987306699998953
     7918        0.3307530520191478        0.1998372233316855        0.1459512850057474     2958.4585551199998008      193.6883554700000047     1294.0563173099999403
     7919        0.3318784238818707        0.2118794537108590        0.1464365459710305     2952.4116896199998337      201.2354190400000107     1291.4113640800001122
     7920        0.3328564697417393        0.2241898966061137        0.1468555659519742     2946.1371520900006544      208.5577283000000364     1288.6668250699999589
     7921        0.3336574734773431        0.2367558363350537        0.1471951055891883     2939.6419503900001473      215.6471051599999669     1285.8257655600002636
     7922        0.3342509852028274        0.2495600599365750        0.1474415870689048     2932.9333388200006993      222.4956316899999820     1282.8913586699998177
     7923        0.3346061628682091        0.2625806195432941        0.1475812433187849     2926.0188100599998506      229.0956589599999802     1279.8668817500001751
     7924        0.3346921557784032        0.2757906407243893        0.1476002856934086     2918.9060867599996527      235.4398155799999870     1276.7557127500001570
     7925        0.3344785261479853        0.2891581846135816        0.1474850884481899     2911.6031129100006183      241.5210159400000123     1273.5613264699998126
     7926        0.3339357037696526        0.3026461715014742        0.1472223878519615     2904.1180450099996051      247.3324681000000282     1270.2872906000000057
     7927        0.3330354676403279        0.3162123726259722        0.1467994933105544     2896.4592429200001789      252.8676814300000046     1266.9372618500001408
