NODE          UX          UY          UZ          X          Y          Z
     8085        0.3079244900618469       -0.0000000171556760        0.1402229823260480     3010.2914351300000817        0.0000000000000000     1352.0893001499998718
     8086        0.3079875505266816        0.0082057900908754        0.1402514939452421     3010.1386118700002044       10.0244930999999990     1352.0206587200002559
     8087        0.3081764226734920        0.0164302448097961        0.1403368829719207     3009.6803127500002120       20.0377901200000039     1351.8148111000000426
     8088        0.3084901495264757        0.0246919947427417        0.1404787060978429     3008.9170496599999751       30.0287074899999986     1351.4719871900001635
     8089        0.3089271007819311        0.0330096835259545        0.1406762084318218     3007.8496750399999655       39.9860866099999939     1350.9925698900001407
     8090        0.3094849205967470        0.0414019376239061        0.1409282997658305     3006.4793810300002406       49.8988063700000026     1350.3770946399999957
     8091        0.3101604569864206        0.0498873402380181        0.1412335224945027     3004.8076980700002423       59.7557955300000074     1349.6262488599998051
     8092        0.3109496748867197        0.0584843884115950        0.1415900120782699     3002.8364932100002989       69.5460450800000132     1348.7408711300001869
     8093        0.3118475554384594        0.0672114297735406        0.1419954512333274     3000.5679680399998688       79.2586205600000113     1347.7219503100000111
     8094        0.3128479851179533        0.0760865759656754        0.1424470194596119     2998.0046562100001211       88.8826742699999954     1346.5706244099999367
     8095        0.3139436383587866        0.0851275902414824        0.1429413395576475     2995.1494206199995460       98.4074573500000014     1345.2881793100000323
     8096        0.3151258577915774        0.0943517475244404        0.1434744230026854     2992.0054502000002685      107.8223318499999692     1343.8760473400000137
     8097        0.3163845366863205        0.1037756656350601        0.1440416162314633     2988.5762563600001158      117.1167825499999822     1342.3358056800002487
     8098        0.3177080084274941        0.1134151075511440        0.1446375500224328     2984.8656690699999672      126.2804287299999970     1340.6691745599998740
     8099        0.3190829477504236        0.1232847549285233        0.1452560941226521     2980.8778326000006018      135.3030357599999718     1338.8780154200001107
     8100        0.3204942890570085        0.1333979545539246        0.1458903194897747     2976.6172008400003506      144.1745265599999755     1336.9643287399999281
     8101        0.3219251664797986        0.1437664394741165        0.1465324702882208     2972.0885323800002880      152.8849927800000046     1334.9302518700001201
     8102        0.3233568805336571        0.1544000282854555        0.1471739478159546     2967.2968851499990706      161.4247059500000034     1332.7780566200001431
     8103        0.3247688960328415        0.1653063062606172        0.1478053084727011     2962.2476108300002124      169.7841283000000203     1330.5101467099998445
     8104        0.3261388752745103        0.1764902933629663        0.1484162776040461     2956.9463488100000177      177.9539234199999953     1328.1290551100000812
     8105        0.3274427501074024        0.1879541045202459        0.1489957808422273     2951.3990199200002280      185.9249666899999909     1325.6374411899998904
     8106        0.3286548359238554        0.1996966086125521        0.1495319943468404     2945.6118198200001643      193.6883554700000047     1323.0380877700001747
     8107        0.3297479898193018        0.2117130931766381        0.1500124149626144     2939.5912120700008927      201.2354190400000107     1320.3338979999998628
     8108        0.3306938142764695        0.2239949422145833        0.1504239509311323     2933.3439209300004222      208.5577283000000364     1317.5278921000001446
     8109        0.3314629070330173        0.2365293352419460        0.1507530334850969     2926.8769238300005782      215.6471051599999669     1314.6232040399997913
     8110        0.3320251564088733        0.2492989756241742        0.1509857490003696     2920.1974435700003596      222.4956316899999820     1311.6230779800000619
     8111        0.3323500806083386        0.2622818563895760        0.1511079910901524     2913.3129402900003697      229.0956589599999802     1308.5308646800001497
     8112        0.3324072082941972        0.2754510720459626        0.1511056314379242     2906.2311030900004880      235.4398155799999870     1305.3500177400001121
     8113        0.3321664965809246        0.2887746839499469        0.1509647076694133     2898.9598414899996897      241.5210159400000123     1302.0840897600000972
     8114        0.3315987814781572        0.3022156470387456        0.1506716260578056     2891.5072765600002640      247.3324681000000282     1298.7367283800001587
     8115        0.3306762547764350        0.3157318045259750        0.1502133763790096     2883.8817318600004000      252.8676814300000046     1295.3116721600001711
     8116        0.3293729603212126        0.3292759566249976        0.1495777557936732     2876.0917241600000125      258.1204737799999975     1291.8127464599999712
     8117        0.3276653015546201        0.3427960080838621        0.1487535981130321     2868.1459538900003281      263.0849784599999452     1288.2438591400002679
     8118        0.3255325516533780        0.3562351982264707        0.1477310045774488     2860.0532954899999822      267.7556507599999804     1284.6089961699999549
     8119        0.3229573566101697        0.3695324159456513        0.1465015718552448     2851.8227873999999247      272.1272741200000382     1280.9122172600000340
