ELEM          N11          N22          N12          M11          M22          M12          Q13          Q23
      565     2837.9395761574228345      930.3175431925519661       -3.3908699924911927      613.9406784093416718     2138.4879298339924389       -1.9000160062920037        0.0247698683714807      -34.1439721743214548
      566     2837.9036233875535800      930.1422253858456770      -10.1812183032842452      614.1999012391211181     2138.8863291180191482       -5.6822812911846565        0.0736274011497498      -34.1383626724820246
      567     2837.8311147301428718      929.7918811971940158      -16.9867782339816493      614.7198830287452438     2139.6777540155317183       -9.4508201107095147        0.1222733907393160      -34.1271819644695711
      568     2837.7218203731690664      929.2676772162395764      -23.8175532678739614      615.5002262119837724     2140.8578202661024079      -13.1968875455349846        0.1705911382267748      -34.1102598156113146
      569     2837.5754624879727999      928.5714258617704218      -30.6833177063765703      616.5397237242395931     2142.4214753902197117      -16.9118574966607831        0.2183982724178902      -34.0875555622690740
      570     2837.3917098925817299      927.7055177961970003      -37.5935562723236032      617.8362956421378840     2144.3624604425231155      -20.5866883585790887        0.2655235133463965      -34.0590182184984442
      571     2837.1701691646430845      926.6729717182788590      -44.5574239032241906      619.3872392692319409     2146.6728149547370776      -24.2118288899854335        0.3118025201733765      -34.0245578335085170
      572     2836.9103901595462958      925.4774593351963858      -51.5836340934732789      621.1893007096705333     2149.3428010637439911      -27.7773275109604683        0.3570714395807014      -33.9840650289285549
      573     2836.6118782445005309      924.1233457633147736      -58.6804009325477054      623.2385795543600580     2152.3609726576250978      -31.2728956612287377        0.4011587407062603      -33.9374223558301082
      574     2836.2741126210094080      922.6157253424598821      -65.8553373136251281      625.5304225204640716     2155.7142725942612742      -34.6879454027986043        0.4438953436972259      -33.8845059212802511
      575     2835.8965648952721494      920.9604644554119659      -73.1153860733154772      628.0592370057993321     2159.3880960277188024      -38.0115693291931223        0.4850883558189922      -33.8251873397637723
      576     2835.4787204958711300      919.1642435522504684      -80.4667204954785689      630.8183674353635979     2163.3663549082175450      -41.2325521201350966        0.5245576258996922      -33.7593366089043840
      577     2835.0200999341609531      917.2346069066629752      -87.9146802650448933      633.7999846316065486     2167.6315448092555016      -44.3393627641702182        0.5621020199073119      -33.6868237882666435
      578     2834.5202831161764152      915.1800102653277236      -95.4636727289224041      636.9949317298646747     2172.1647989084876826      -47.3201910241606356        0.5975243987625043      -33.6075232569231375
      579     2833.9789321146563452      913.0098756322197460     -103.1171027449785811      640.3926241602725895     2176.9459667231221829      -50.1629811971272659        0.6306184933509664      -33.5213172845774210
      580     2833.3958164321179538      910.7346418355649575     -110.8772876935911711      643.9809812456410327     2181.9537112686102773      -52.8554959907124555        0.6611894652831652      -33.4280999248093167
      581     2832.7708377131575617      908.3658198290823975     -118.7453862867161973      647.7463462539126340     2187.1656125814320148      -55.3853889736257941        0.6890324881731920      -33.3277806516659965
      582     2832.1040549338172241      905.9160447948694355     -126.7213107992396317      651.6733910027560341     2192.5582742887490895      -57.7403065884548994        0.7139520124592826      -33.2202884877060498
      583     2831.3957088939841924      903.3991287014248428     -134.8036727446624354      655.7451088693032943     2198.1074688761718789      -59.9079826669066051        0.7357615800433794      -33.1055750595085172
      584     2830.6462471861314043      900.8301079743923765     -142.9897046227968076      659.9427788805569435     2203.7882795454202096      -61.8763670017761456        0.7542796560052529      -32.9836187598846351
      585     2829.8563477551042524      898.2252864600778821     -151.2751960253056609      664.2459791889709777     2209.5752650206809449      -63.6337661514737931        0.7693438212534854      -32.8544281602428185
      586     2829.0269402922044719      895.6022736586264728     -159.6544479402126626      668.6326567393407458     2215.4426503458989828      -65.1689815173053830        0.7808092510115540      -32.7180443215405816
      587     2828.1592272210464216      892.9800161149253199     -168.1202227916670608      673.0791739629694348     2221.3645120180422055      -66.4714668784383207        0.7885459301580666      -32.5745439564506043
      588     2827.2547042282831171      890.3788181901511507     -176.6636952529043754      677.5604065719953724     2227.3149819662226037      -67.5315032780194713        0.7924526354173627      -32.4240414800533827
      589     2826.3151737434241113      887.8203530321293329     -185.2744337297543211      682.0499058801337924     2233.2684759362250588      -68.3403594716313307        0.7924554610833823      -32.2666903733823673
      590     2825.3427601546418373      885.3276617637978916     -193.9403812143378616      686.5200972143657054     2239.1999301463706615      -68.8904653133658940        0.7885161266010872      -32.1026847175118135
      591     2824.3399213813281676      882.9251354539285330     -202.6478371921795656      690.9424770514547163     2245.0850341679024496      -69.1755933409305612        0.7806242893504602      -31.9322590533557431
      592     2823.3094539412231825      880.6384890047347653     -211.3814781731563812      695.2878512701759064     2250.9004743890645841      -69.1910156664629881        0.7688120643887131      -31.7556887771904748
      593     2822.2544998165203651      878.4947071836236319     -220.1243613000559094      699.5266632982829833     2256.6241950951184663      -68.9336820220449908        0.7531556534745087      -31.5732892488762253
      594     2821.1785437815688056      876.5219829196917090     -228.8579695747094434      703.6292587344610183     2262.2356333837392413      -68.4023602058364872        0.7337617716782421      -31.3854134380286993
      595     2820.0854101058907872      874.7496290706957325     -237.5622569836285720      707.5662652258042726     2267.7159751690696794      -67.5977828114356498        0.7108012053080859      -31.1924510445917385
      596     2818.9792555099575111      873.2079689704040675     -246.2157064353404508      711.3089696132587960     2273.0483970884502014      -66.5227733184582348        0.6844724308356880      -30.9948239772794878
      597     2817.8645540039842672      871.9282118401042680     -254.7954200810349903      714.8296493216812451     2278.2182782044378655      -65.1823402643315148        0.6550279227951056      -30.7929835773919010
